Question,Answer,Comment,Instruction,Render as
"to be able (to); to be possible (to)
僕は川を泳いで渡る||こ○○○○○||。
父は英語を上手に話す||こ○○○○○||。
裕福なので彼は何でもする||こ○○○○○||。","ことができる,ことが出来る",to be able (to); to be possible (to),"expressions (phrases, clauses, etc.)",Text
"to be able (to); to be possible (to)
君はこの券で無料で食||事○○○○||。
指し示す||事○○○○||んだ。
熊は木に登る||事○○○○||。","ことができる,事ができる",to be able (to); to be possible (to),"expressions (phrases, clauses, etc.)",Text
"to be able (to); to be possible (to)
直子さんは速く走る||事○○○○||。
今日は快晴だ。これで一日中仕||事○○○○||。
全貌を理解すれば人を理解する||事○○○○||。","ことができる,事が出来る",to be able (to); to be possible (to),"expressions (phrases, clauses, etc.)",Text
"(something) has never occurred; to have 
こんな馬鹿なことは言った||こ○○○○||。
私は九州へ行った||こ○○○○||。
私は今日する||こ○○○○||。","ことがない,ことが無い",(something) has never occurred; to have never done (something); such a thing has not happened; never happens; there is never a time when,"expressions (phrases, clauses, etc.)",Text
"(something) has never occurred; to have 
今は仕||事○○○||んだ。
彼女には心配||事○○○||。
彼女は一度も恋をした||事○○○||。","ことがない,事がない",(something) has never occurred; to have never done (something); such a thing has not happened; never happens; there is never a time when,"expressions (phrases, clauses, etc.)",Text
"(something) has never occurred; to have 
彼がジーンズを履いているのを見た||事○○○||。
彼女は今までに一度も恋をした||事○○○||。
日曜なので仕||事○○○||。","ことがない,事が無い",(something) has never occurred; to have never done (something); such a thing has not happened; never happens; there is never a time when,"expressions (phrases, clauses, etc.)",Text
"one by one; each; every; at intervals of
２時間||毎○||局部を湿布しなさい。
年||毎○||彼らはだんだん貧しくなっていった。
彼は事||毎○||私に反対する。","ごとに,毎に",one by one; each; every; at intervals of,"expressions (phrases, clauses, etc.)",Text
"to decide to; to pretend that; to make a
あまり大||事○○○||と子供はわがままになってしまう。
ビルは常に静かで、家庭を大||事○○○||男だったが、新しい地位について数ヶ月後には性格が変わってしまった。
彼女はおばあちゃんをたいそう大||事○○○||。","ことにする,事にする",to decide to; to pretend that; to make a practice of doing; to make it a rule to,"expressions (phrases, clauses, etc.)",Text
"to have been decided (so) that; to have 
早く言い訳を考えないとまずい||事○○○||。
結局は同じ||事○○○||だろう。
銀行にお金を預ければ、預金した||事○○○||。","ことになる,事になる",to have been decided (so) that; to have been arranged (so) that; to be the result (of); to be the outcome; to be the reason (for),"expressions (phrases, clauses, etc.)",Text
"via; through; by doing; by means of; usi
人は教える||事○○○○||学ぶ。
勉強する||事○○○○||結局は成功しますよ。
彼女は仕||事○○○○||自分が自立していると感じるといっていた。","ことによって,事によって",via; through; by doing; by means of; using,"expressions (phrases, clauses, etc.)",Text
"(time of) one's childhood; when one was 
僕は||子○○○○○||、よくこの浜辺に来たものです。
私は||子○○○○○||、よくあの公園で遊びました。
雷は||子○○○○○||から苦手なんだよ。","こどものころ,子どものころ",(time of) one's childhood; when one was a child,"expressions (phrases, clauses, etc.)",Text
"(time of) one's childhood; when one was 
私は||子○○○○||、魚が食べられなかった。
||子○○○○||は、彼は体が弱かった。
||子○○○○||彼はたいへん体が弱かった。","こどものころ,子どもの頃",(time of) one's childhood; when one was a child,"expressions (phrases, clauses, etc.)",Text
"(time of) one's childhood; when one was 
||子○○○○||は何て呼ばれてたの？
||子○○○○||は宝探し感覚でやってた。
小学校の前を通ると||子○○○○||を思いだす。","こどものころ,子供のころ",(time of) one's childhood; when one was a child,"expressions (phrases, clauses, etc.)",Text
"(time of) one's childhood; when one was 
彼は||子○○○||体が弱かった。
彼女が||子○○○||から良く知っている。
彼女の話を聞いて||子○○○||を思いだした。","こどものころ,子供の頃",(time of) one's childhood; when one was a child,"expressions (phrases, clauses, etc.)",Text
"without permission
ジョンは誰にも||断○○||に、パイを数切れ勝手に取って食べた。","ことわらず,断らず",without permission,"expressions (phrases, clauses, etc.)",Text
"among these; between these; of these; in
||こ○○||古車の価格は手ごろだ。
||こ○○||古車は売り物です。
||こ○○||古車は新車同様である。","このうち,この中",among these; between these; of these; in here; in this,"expressions (phrases, clauses, etc.)",Text
"among these; between these; of these; in
||こ○○||大事なのは第二目の観点である。
||こ○○||容を６０語の英文で要約しなさい。","このうち,この内",among these; between these; of these; in here; in this,"expressions (phrases, clauses, etc.)",Text
"because of this
||こ○○○||に費用が増える。
||こ○○○||彼は命をうしなった。
私が彼を嫌うのは||こ○○○||だ。",このため,because of this,"expressions (phrases, clauses, etc.)",Text
"trifles; minor details
||細○○○○||は気にしないでください。
||細○○○○||は気にするな。
そんな||細○○○○||どうでもいいじゃん。","こまかいこと,細かいこと",trifles; minor details,"expressions (phrases, clauses, etc.)",Text
"trifles; minor details
彼が||細○○○||務作業を一手に引き受けている。","こまかいこと,細かい事",trifles; minor details,"expressions (phrases, clauses, etc.)",Text
"to see; to look; to watch
今イタリアにいらっしゃるのですから、ナポリは||ご○○○○||べきですよ。","ごらんになる,ご覧になる",to see; to look; to watch,"expressions (phrases, clauses, etc.)",Text
"from now on; after this; in the future; 
私が||こ○○○||言うことを書き留めなさい。
私が||こ○○○||言う事を、よく聞きなさい。
私は||こ○○○||は英語を一生懸命勉強します。",これから,from now on; after this; in the future; in future; from here; from this point,"expressions (phrases, clauses, etc.)",Text
"here; with this
||こ○○||いいと思うけど、よく分かんない。
今年の初笑いは、||こ○○||決まりね。
私が言いたいことは||こ○○||全部です。",これで,here; with this,"expressions (phrases, clauses, etc.)",Text
"no sooner than; once; right after (often
あの村が敵の||最○||の牙城です。
僕が||最○||に君にあって以来君は出世したね。
論議は||最○||に喧嘩になった。","さいご,最後",no sooner than; once; right after (often having negative consequences),"expressions (phrases, clauses, etc.)",Text
"final performance; swan song; last act
彼らの最良の瞬間は、||最○○○○||である。","さいごのぶたい,最後の舞台",final performance; swan song; last act,"expressions (phrases, clauses, etc.)",Text
"if only (you) have; as long as (you) hav
暇||さ○○○○||、本を読んでます。
焼きたてパンとコーヒー||さ○○○○||幸せ。
電子レンジなんて温め機能||さ○○○○||いい。",さえあれば,if only (you) have; as long as (you) have; whenever (you) have,"expressions (phrases, clauses, etc.)",Text
"prior to; before; in advance of
会に||先○○○||彼らは夕食をとった。
海戦に||先○○○||出港したからには、乗組員が船に慣れる時間がないことが、しばしばあるものだ。
踊り手はつま||先○○○||ぐるぐると回った。","さきだって,先立って",prior to; before; in advance of,"expressions (phrases, clauses, etc.)",Text
"there's no (other) way; cannot be helped
彼はやめるほか||仕○○○○||。
彼を待つよりほか||仕○○○○||。
彼を待つより||仕○○○○||。","しかたがない,仕方がない","there's no (other) way; cannot be helped; unavoidable; inevitable; (there's) nothing one can do; having no choice; it's no use (doing); pointless; useless; no good; insufficient; not enough; hopeless (person); annoying; troublesome; awful; cannot stand it; unbearable; cannot help (doing, feeling); d","expressions (phrases, clauses, etc.)",Text
"there's no (other) way; cannot be helped
いたずらをするのは||仕○○○○||。","しかたがない,仕方が無い","there's no (other) way; cannot be helped; unavoidable; inevitable; (there's) nothing one can do; having no choice; it's no use (doing); pointless; useless; no good; insufficient; not enough; hopeless (person); annoying; troublesome; awful; cannot stand it; unbearable; cannot help (doing, feeling); d","expressions (phrases, clauses, etc.)",Text
"having no choice but to ...; all one can
好きになった人のことをもっとよく知りたくなったら，監禁して解剖してみる||し○○○||んですよ。","しかない,しか無い",having no choice but to ...; all one can do is ...; there's nothing to do except ...; having nothing but ...; there is only ...; having only ...; having no more than ...,"expressions (phrases, clauses, etc.)",Text
"in fact; as a matter of fact; actually; 
彼は成功を望んだが||実○○||成功しなかった。
彼は親切そうに見えるが||実○○||気難しい。
理論と||実○○||相伴うべきである。","じっさいは,実際は",in fact; as a matter of fact; actually; in reality; to tell the truth,"expressions (phrases, clauses, etc.)",Text
"as we know
このところ、ここの気候はかなり変だけど、君も||知○○○○○○||、その方が僕の性に合っていてね。","しってのとおり,知ってのとおり",as we know,"expressions (phrases, clauses, etc.)",Text
"as we know
||知○○○○○||、彼を同意させるのは不可能だよ。","しってのとおり,知っての通り",as we know,"expressions (phrases, clauses, etc.)",Text
"as a matter of fact; by the way; to tell
||実○||、僕のお姉ちゃんなんだ。
||実○||、姉なんです。
||実○||、私もそう思った。","じつは,実は",as a matter of fact; by the way; to tell you the truth; to be honest; frankly,"expressions (phrases, clauses, etc.)",Text
"to ask a question; to ask questions
バカな||質○○○○||のはやめなさい。
彼は||質○○○○||ために挙手した。
||質○○○○||ことは彼のプライドが許さない。","しつもんをする,質問をする",to ask a question; to ask questions,"expressions (phrases, clauses, etc.)",Text
"excuse me; goodbye
||失○||に振舞ったりしないのが一番だと思う。
彼女に||失○||なことをしたことを謝るべきだ。
彼女は||失○||なセールスマンをにらみつけた。","しつれい,失礼",excuse me; goodbye,"expressions (phrases, clauses, etc.)",Text
"my apologies; I'm sorry; excuse me
その節は、||失○○○○○||。
||失○○○○○||。
昨日おいで下さったそうですが、あいにく不在で||失○○○○○||。","しつれいしました,失礼しました",my apologies; I'm sorry; excuse me,"expressions (phrases, clauses, etc.)",Text
"excuse me; pardon me; I beg your pardon
すみませんが、お先に||失○○○○||。
では||失○○○○||。
行かなきゃいけないんで、||失○○○○||。","しつれいします,失礼します",excuse me; pardon me; I beg your pardon,"expressions (phrases, clauses, etc.)",Text
"I think (something) won't (something); p
他の人が失敗したからといって、自分も成功||し○○○○○○○○||と思う必要はない。",しないのではないか,I think (something) won't (something); probably (something) isn't (something),"expressions (phrases, clauses, etc.)",Text
"by myself; in person; by oneself
それはあなたが||自○○||選んだ仕事でしょ。
それは彼が||自○○||選んだ職業だった。
それは必ず||自○○||しなさい。","じぶんで,自分で",by myself; in person; by oneself,"expressions (phrases, clauses, etc.)",Text
"mainly; chiefly; primarily; for the most
動物は||主○○○||液体で構成される体を持つ。
村人たちは||主○○○||漁業に従事している。
科学者は||主○○○||物質の問題を取り扱う。","しゅとして,主として",mainly; chiefly; primarily; for the most part,"expressions (phrases, clauses, etc.)",Text
"there's no (other) way; cannot be helped
手の下||し○○○○○||。","しょうがない,しようが無い",there's no (other) way; cannot be helped; unavoidable; inevitable; (there's) nothing one can do; having no choice; it is what it is; it's no use (doing); pointless; useless; no good; insufficient; not enough; hopeless (person); annoying; troublesome; awful; cannot stand it; unbearable; cannot help (,"expressions (phrases, clauses, etc.)",Text
"there's no (other) way; cannot be helped
この文章はそう解釈するよりほかに解釈の||仕○○○○||。
運転しなかったら、車持ってても||仕○○○○||でしょ？","しょうがない,仕様がない",there's no (other) way; cannot be helped; unavoidable; inevitable; (there's) nothing one can do; having no choice; it is what it is; it's no use (doing); pointless; useless; no good; insufficient; not enough; hopeless (person); annoying; troublesome; awful; cannot stand it; unbearable; cannot help (,"expressions (phrases, clauses, etc.)",Text
"to try to do; to attempt to do
彼は何でも自分の思い通りに||し○○○○○||。
彼を説得||し○○○○○||のはばかげたことだ。
彼女を一人占め||し○○○○○||な。",しようとする,to try to do; to attempt to do,"expressions (phrases, clauses, etc.)",Text
"before one knows it; before one realises
アナは、親が||知○○○○○○||結婚した。
彼は私が||知○○○○○○||あんなことをした。
||知○○○○○○||、飛行機は着陸していた。","しらないうちに,知らないうちに",before one knows it; before one realises; without one's knowledge; without noticing,"expressions (phrases, clauses, etc.)",Text
"incredible; unbelievable; terrific; impr
「店のばーさんは、||す○○||愛想悪いんだけどさー」「大輝、聞こえとるぞ」「げっ・・・」
どう見ても赤字だろうにひっそり続いているネトゲって、||す○○||よな。
トムって||す○○||奴なんだ。",すげー,incredible; unbelievable; terrific; impressive,"expressions (phrases, clauses, etc.)",Text
"should do; ought to do
老化を防ぐためにもっと体を動か||す○○||だ。
隣の人とは仲良く||す○○||だ。
隣人は愛||す○○||である。",すべき,should do; ought to do,"expressions (phrases, clauses, etc.)",Text
"excuse me; pardon me; I'm sorry; I beg y
||済○○○○||、電話に出て下さい。
||済○○○○||。通してくれますか。
長いことお待たせして||済○○○○||でした。今まで来客で忙しかったのです。","すみません,済みません",excuse me; pardon me; I'm sorry; I beg your pardon; thank you; you shouldn't have; it's too much,"expressions (phrases, clauses, etc.)",Text
"should do; ought to do
公私混同||す○○○||ではない。
君の||す○○○||でない事がいくつかある。
彼の手紙に返事||す○○○||だろうか？",するべき,should do; ought to do,"expressions (phrases, clauses, etc.)",Text
"if so; in that case; in that situation
何事も練習||す○○||簡単になる。
何時にチェックイン||す○○||いいですか。
何時までにチェックイン||す○○||いいですか。",すれば,if so; in that case; in that situation,"expressions (phrases, clauses, etc.)",Text
"to be responsible for; to bear the respo
君は自分の行為に||責○○○○||べきだ。
自分のしたことに||責○○○○||べきです。
警察は法と秩序の維持に対して||責○○○○||。","せきにんをもつ,責任を持つ",to be responsible for; to bear the responsibility of,"expressions (phrases, clauses, etc.)",Text
"without doing
好き嫌い||せ○||、残さず食べましょう。
良酒は看板を要||せ○||。
風雨をもろとも||せ○||駅まで歩いた。",せず,without doing,"expressions (phrases, clauses, etc.)",Text
"now that you mention it; come to think o
||そ○○○○||そうだ。
||そ○○○○||小さすぎるわよ、その指輪。
||そ○○○○||買い物もしたいな。","そういえば,そう言えば",now that you mention it; come to think of it; that reminds me; on that subject; speaking of which,"expressions (phrases, clauses, etc.)",Text
"like that; this type
友達のジョンが私に||そ○○○○||。
彼女は謝罪として||そ○○○○||。
私なら||そ○○○○||だろうと思う。","そういった,そう言った",like that; this type,"expressions (phrases, clauses, etc.)",Text
"such
||そ○○○||らひとつ問題があって・・・。
彼女は不本意ながらも||そ○○○||。
筆者は||そ○○○||風潮を好まない。",そうした,such,"expressions (phrases, clauses, etc.)",Text
"having done that; if that is done; if it
||そ○○○○||いやが上にも美しく見える。
||そ○○○○||よけい傷をとがめるよ。
||そ○○○○||金がその２倍かかるだろう。",そうすると,having done that; if that is done; if it is done in that way,"expressions (phrases, clauses, etc.)",Text
"people say that; it is said that; I hear
カールはとても嬉し||そ○○||った。
クリスが明日これない||そ○○||。
ゴキブリを捕まえると満足||そ○○||。",そうだ,people say that; it is said that; I hear that,"expressions (phrases, clauses, etc.)",Text
"people say that; it is said that; I hear
え、||そ○○○||とも。
くれるのではなく、貸与だ||そ○○○||。
死んだフリして難をのがれた||そ○○○||。",そうです,people say that; it is said that; I hear that,"expressions (phrases, clauses, etc.)",Text
"that's so, however ...
この辺には狐が多い||そ○○○○||、滅多に見かけません。
||そ○○○○||違います。
バッテリー交換が必要||そ○○○○||。",そうですが,"that's so, however ...","expressions (phrases, clauses, etc.)",Text
"that's so, isn't it
あなたは健康||そ○○○○||。
トムは成功し||そ○○○○||。
今年の梅雨は長引き||そ○○○○||。",そうですね,"that's so, isn't it","expressions (phrases, clauses, etc.)",Text
"if that is the case; if it becomes so; w
||そ○○○○||あとは時間の問題だった。
||そ○○○○||かなりきつい仕事ということになる。",そうなると,if that is the case; if it becomes so; when it becomes so,"expressions (phrases, clauses, etc.)",Text
"along; by; parallel to
彼は通りに||沿○○||車を運転していた。
彼らはアフリカの西海岸に||沿○○||航海した。
郵便局は通りに||沿○○||あります。","そって,沿って",along; by; parallel to,"expressions (phrases, clauses, etc.)",Text
"before very long; soon; someday; one of 
||そ○○||気な生徒は、自分の答えをつぶやいた。
||そ○○||訳は？
たぶん||そ○○||閣はつぶれるでしょう。","そのうち,その内",before very long; soon; someday; one of these days; sooner or later; of the previously mentioned; of that number; among them; among others,"expressions (phrases, clauses, etc.)",Text
"wherein; therein; thereinto; among which
||そ○○||毒者は麻薬の過剰摂取で死んだ。
時は、||そ○○||で釣をする流れである。
私はときどき||そ○○||に少しの塩を入れる。","そのなか,その中",wherein; therein; thereinto; among which,"expressions (phrases, clauses, etc.)",Text
"and so forth; and the like; and what hav
同社は醤油||そ○○||の食品を生産する。
税、||そ○○||全て込みだと１泊いくらですか。
蜘蛛は蝿や||そ○○||の昆虫を食べる。","そのほか,その他",and so forth; and the like; and what have you; et cetera; in addition (to that); besides that; other than that; and other ...; the rest; the others,"expressions (phrases, clauses, etc.)",Text
"and so forth; and the like; and what hav
||そ○○||人はスコットランド出身だ。
||そ○○||国人はかなりうまく日本語を話す。
||そ○○||国人はすぐに日本の食べ物に慣れた。","そのほか,その外",and so forth; and the like; and what have you; et cetera; in addition (to that); besides that; other than that; and other ...; the rest; the others,"expressions (phrases, clauses, etc.)",Text
"the very thing; itself
彼は||そ○○||語を５回繰り返して読んだ。
彼は||そ○○||語を子供向けに書き直した。
彼女は健康||そ○○||だ。","そのもの,その物",the very thing; itself,"expressions (phrases, clauses, etc.)",Text
"that way (would mean ...); if that is th
||そ○○○||また明日。
||そ○○○||女は大きく育った子供に過ぎない。
||そ○○○||猫に小判だ。",それじゃ,that way (would mean ...); if that is the case; in that case,"expressions (phrases, clauses, etc.)",Text
"that way (would mean ...); if that is th
||そ○○○||後ほどうかがいます。
||そ○○○||本末転倒だ。
彼の行儀は紳士の||そ○○○||なかった。",それでは,that way (would mean ...); if that is the case; in that case,"expressions (phrases, clauses, etc.)",Text
"nevertheless; at any rate; even so; all 
||そ○○○○○||、おきれいですね。
||そ○○○○○||お母様はこんな大人数をよんでくれちゃって。
||そ○○○○○||男に綺麗って形容はやめろよな～。",それにしても,nevertheless; at any rate; even so; all things considered; be that as it may,"expressions (phrases, clauses, etc.)",Text
"apart from that; to return to the topic;
||そ○○○○○○||、他に必要なものはないか。",それはさておき,apart from that; to return to the topic; enough of that,"expressions (phrases, clauses, etc.)",Text
"this and that; various things
お住は||そ○○○○○||のせゐか、いつまでも容易に寝つかれなかつた。",そんなこんな,this and that; various things,"expressions (phrases, clauses, etc.)",Text
"like I said; I told you already
あなたが女の子||だ○○||よ。
お願い||だ○○||泣かないで。
それが高1の時||だ○○||17年が経ちました。",だから,like I said; I told you already,"expressions (phrases, clauses, etc.)",Text
"not only ... (but also); not just; as we
これは美味しい||だ○○○○||、体にもいい。
節約||だ○○○○||ダイエットにもいい。
美味しい||だ○○○○||、体にもいい。",だけでなく,not only ... (but also); not just; as well as,"expressions (phrases, clauses, etc.)",Text
"though; much as
ごめん、さっきのメール間違えて消しちゃったん||だ○○○||う一回送ってくれない？
本人は唯我独尊を決め込んでいるよう||だ○○○||、周りから見れば単なるわがままだよね。",だけども,though; much as,"expressions (phrases, clauses, etc.)",Text
"though; much as
彼は金持ち||だ○○○○||、不親切だ。
彼女は裕福||だ○○○○||、幸福ではない。
彼女は金持ち||だ○○○○||、幸せではない。",だけれども,though; much as,"expressions (phrases, clauses, etc.)",Text
"No Entry; No Trespassing; No Admittance;
無用の||立○○○○○||。
船客のブリッジ||立○○○○○||。
芝生||立○○○○○||。","たちいりきんし,立ち入り禁止",No Entry; No Trespassing; No Admittance; Off Limits; Keep Out; Keep Off,"expressions (phrases, clauses, etc.)",Text
"No Entry; No Trespassing; No Admittance;
危険、||立○○○○||！","たちいりきんし,立入り禁止",No Entry; No Trespassing; No Admittance; Off Limits; Keep Out; Keep Off,"expressions (phrases, clauses, etc.)",Text
"No Entry; No Trespassing; No Admittance;
関係者以外、||立○○○||だ。
ここは||立○○○||区域です。
こっからは||立○○○||だって。","たちいりきんし,立入禁止",No Entry; No Trespassing; No Admittance; Off Limits; Keep Out; Keep Off,"expressions (phrases, clauses, etc.)",Text
"was it?; I think it was ...; if I've got
どうしてそこに行ったん||だ○○||？
フランス語でどう言うん||だ○○||？
車酔いするほう||だ○○||？",だっけ,"was it?; I think it was ...; if I've got it right; if I'm not mistaken; remind me; tell me again; (I, we) used to ...; I remember ...; it was ...","expressions (phrases, clauses, etc.)",Text
"was; were
列車は定刻に到着するところ||だ○○||。
労働者たちは腰まで裸||だ○○||。
老人はその知らせに驚いたよう||だ○○||。",だった,was; were,"expressions (phrases, clauses, etc.)",Text
"intolerable; unbearable; unendurable; ir
うちの息子ね、ナメクジが大好きなの。彼曰く、ナメクジのねばねば、ぬるぬるが||堪○○○||んだって。
由美ちゃんがいなくてとても寂しくて||堪○○○||。","たまらない,堪らない",intolerable; unbearable; unendurable; irresistible; tremendous; out of this world; cannot help (doing); cannot but do; anxious to do; cannot get enough of,"expressions (phrases, clauses, etc.)",Text
"anyone; anybody; everyone; everybody; wh
来たがっている人なら||誰○○||招きなさい。
来る人は||誰○○||歓迎されます。
来る者は||誰○○||歓迎だ。","だれでも,誰でも",anyone; anybody; everyone; everybody; whoever,"expressions (phrases, clauses, etc.)",Text
"anyone; anybody; everyone; whoever
それは||誰○○○||できるというものではない。
本は今では||誰○○○||手に入る。
||誰○○○||長所と短所がある。","だれにでも,誰にでも",anyone; anybody; everyone; whoever,"expressions (phrases, clauses, etc.)",Text
"to anyone; to everyone; by anyone; by ev
僕たちの計画を||誰○○||しゃべるなよ。
明日何が起きるのかは||誰○○||わからない。
||誰○○||分からないよ。","だれにも,誰にも",to anyone; to everyone; by anyone; by everyone; in everyone; in anyone,"expressions (phrases, clauses, etc.)",Text
"everyone; anyone; no one; nobody
あいにく周囲に||誰○||いなかった。
あのビルには||誰○||住んでいないよ。
ふたりだけでいい。他には||誰○||いらない。","だれも,誰も",everyone; anyone; no one; nobody,"expressions (phrases, clauses, etc.)",Text
"seems; I think; I guess; I wonder; I hop
必ず変化が起こる||だ○○||。
父さんはどこへ行ったん||だ○○||。
病気でなければ来る||だ○○||。",だろう,seems; I think; I guess; I wonder; I hope; right?; don't you agree?; I thought you'd say that!,"expressions (phrases, clauses, etc.)",Text
"don't you think?; indicates question
本当にそう||だ○○○||。
病人である事はどういう感じ||だ○○○||。
飛行機は時間どおりくる||だ○○○||。",だろうか,don't you think?; indicates question,"expressions (phrases, clauses, etc.)",Text
"as a child; when one was a child
||小○○○○||、そろばんと書道を習ってたよ。
私は||小○○○○||チョコレートが好きだった。
私||小○○○○||桃ばっか食べてたらしい。","ちいさいころ,小さいころ",as a child; when one was a child,"expressions (phrases, clauses, etc.)",Text
"as a child; when one was a child
||小○○○||、名前が気に入らなかった。
||小○○○||からの夢でした。
ケーキ職人は||小○○○||からの夢でした。","ちいさいころ,小さい頃",as a child; when one was a child,"expressions (phrases, clauses, etc.)",Text
"sure; no mistaking it; for certain; with
その国はたいへん美しいに||違○○○||。
その子が窓を割ったに||違○○○||。
その男は頭がおかしいに||違○○○||。","ちがいない,違いない",sure; no mistaking it; for certain; without doubt,"expressions (phrases, clauses, etc.)",Text
"isn't it?; wasn't it?
あなたは||違○||意見のようですね。
トムはカナダ人だけどメアリーは||違○||。
トムはもう３年前のトムとは||違○||んだ。","ちがう,違う",isn't it?; wasn't it?,"expressions (phrases, clauses, etc.)",Text
"with all one's strength; with might and 
||力○○○○||彼をたたいた。
||力○○○○||投げ飛ばした。
彼は||力○○○○||ドアを押し開けようとした。","ちからいっぱい,力いっぱい",with all one's strength; with might and main; as hard as one can,"expressions (phrases, clauses, etc.)",Text
"with all one's strength; with might and 
そうそう、彼に挨拶するときにはちゃんと彼の首を絞めて、||力○○||でね。彼はきっと喜ぶよ。
彼はエンストの車を||力○○||押した。","ちからいっぱい,力一杯",with all one's strength; with might and main; as hard as one can,"expressions (phrases, clauses, etc.)",Text
"isn't it?; wasn't it?
いつも人の名前を忘れ||ち○○||のよ。
その話聞くと、笑っ||ち○○||。
数か月もしたら忘れられ||ち○○||よ。",ちゃう,isn't it?; wasn't it?,"expressions (phrases, clauses, etc.)",Text
"please (give me; do for me)
またメール||頂○||。
塩をこちらに||頂○||。
弟がお金を||頂○||と言いました。","ちょうだい,頂戴",please (give me; do for me),"expressions (phrases, clauses, etc.)",Text
"thanks, but no; not feasible; not possib
きみに||ち○○○||したものをもってきたよ。
||ち○○○||、そこのきみ！
||ち○○○||顔を貸してくれませんか。",ちょっと,"thanks, but no; not feasible; not possible","expressions (phrases, clauses, etc.)",Text
"unintelligible language; incoherent lang
その理論は私には||ち○○○○○○○||だ。
それは||ち○○○○○○○||だ。
私には||ち○○○○○○○||でした。",ちんぷんかんぷん,unintelligible language; incoherent language; talking nonsense; babble; gibberish; jargon; gobbledygook,"expressions (phrases, clauses, etc.)",Text
"about; concerning; as to; regarding
医者達は彼が死んだと思いましたが、今日彼はまだ生きており、健康で、仕事にも||就○○||家族もいます。","ついて,就いて",about; concerning; as to; regarding,"expressions (phrases, clauses, etc.)",Text
"to be lucky; to be in luck; to be attach
彼はその困難に気||付○○○○||のかな。
彼はその真実に気||付○○○○||ようだ。
トムは床の上に血が||付○○○○||のを見た。","ついてる,付いている",to be lucky; to be in luck; to be attached; to have; to be included; to come with; to contain; to be in a state,"expressions (phrases, clauses, etc.)",Text
"to be lucky; to be in luck; to be attach
トムは自分の間違いに気||付○○○||の？
このスマホ、カメラが２つも||付○○○||のよ。
このスマホ、カメラが||付○○○||んだぜ。","ついてる,付いてる",to be lucky; to be in luck; to be attached; to have; to be included; to come with; to contain; to be in a state,"expressions (phrases, clauses, etc.)",Text
"road closed; closed to traffic; no throu
この道路は、車は||通○○○||になっている。
この道路は工事中のため||通○○○||だ。
長野への道路は、||通○○○||になっている。","つうこうどめ,通行止め",road closed; closed to traffic; no through road,"expressions (phrases, clauses, etc.)",Text
"moment; brief space of time
||つ○○○||の平和の後でまた戦争が起こった。
彼の||つ○○○||の休息は彼女がきて中断された。","つかのま,つかの間",moment; brief space of time,"expressions (phrases, clauses, etc.)",Text
"moment; brief space of time
彼と彼女と２人きりになれたほんの||束○○||に、デートをしてくれと頼んだ。","つかのま,束の間",moment; brief space of time,"expressions (phrases, clauses, etc.)",Text
"in the following manner; as follows
ことわざには||次○○○○||述べてある。
学長は学生たちに||次○○○○||語りかけた。
彼は||次○○○○||論じた。","つぎのように,次のように",in the following manner; as follows,"expressions (phrases, clauses, etc.)",Text
"that is to say; so that means
これが博打だ||っ○○○○||分かってます。
偏見だ||っ○○○○||分かってるんだけどね。
謝るのに遅すぎる||っ○○○○||ない。",ってことは,that is to say; so that means,"expressions (phrases, clauses, etc.)",Text
"to bring someone along
ここに||連○○○○||よ。
その後も週三回のペースで酔っ払い、そのつど違う男を||連○○○○||。
トムを||連○○○○||の？","つれてくる,連れてくる",to bring someone along,"expressions (phrases, clauses, etc.)",Text
"be; is
二人が幸せ||で○○○○||ように。
人生で一番いい日||で○○○○||ように。
愉快な夏休み||で○○○○||ように！",であります,be; is,"expressions (phrases, clauses, etc.)",Text
"as much as one can; as much as possible;
||出○○○○||手紙書くようにするよ。
||出○○○○||長く滞在したい。
彼女は||出○○○○||一生懸命英語を勉強した。","できるだけ,出来るだけ",as much as one can; as much as possible; if at all possible,"expressions (phrases, clauses, etc.)",Text
"as soon as possible
彼は||で○○○○○○||勘定を払うと約束した。
彼は||で○○○○○○||逃げた。
||で○○○○○○||手紙を書きます。","できるだけはやく,できるだけ早く",as soon as possible,"expressions (phrases, clauses, etc.)",Text
"as soon as possible
||出○○○○○○||お返事を下さい。
||出○○○○○○||それをしなさい。
||出○○○○○○||借金は返済します。","できるだけはやく,出来るだけ早く",as soon as possible,"expressions (phrases, clauses, etc.)",Text
"even (e.g. even a child); as long as (it
彼の召使い||で○○||も彼を軽蔑した。
彼は日曜||で○○||働かねばならなかった。
木の中||で○○||ずっている鳥を見てごらん。",でさえ,"even (e.g. even a child); as long as (it is, you are, etc.); (if) only; just","expressions (phrases, clauses, etc.)",Text
"is nothing but; is nothing more than; is
2月は28日ま||で○○○○||。
人生は虚しい夢||で○○○○||。
恋愛なんて時間の無駄||で○○○○||と思う。",でしかない,is nothing but; is nothing more than; is only; is no more than,"expressions (phrases, clauses, etc.)",Text
"it seems; I think; I guess; I wonder; ri
もうお金は全部使ってしまったん||で○○||？
もう寝なくてはいけない時間||で○○||。
彼は明日ペルーへ立つの||で○○||。",でしょ,it seems; I think; I guess; I wonder; right?; don't you agree?,"expressions (phrases, clauses, etc.)",Text
