Question,Answer,Comment,Instruction,Render As
"僕が昼飯を喰っている時、吉弥は僕のところへやって来て、飯の給仕をしてくれながら太い指にきらめいている〇石入りの指輪を嬉しそうにいじくっていた。
当たった〇くじの賞金の大半を、ジョンは独り占めにした。〇くじを買おうと最初に思いついたのは彼なのだからというのがその言い分だ。
そのうち読もうと思って買い揃えた世界文学全集も、結局ほとんど読まないまま本棚に飾ってあり、〇の持ち腐れになっている。",宝,"宝:treasure;wealth;valuables",Guess the hidden Kanji,Text
"われわれは気づかない間にしばしば〇伝に影響を受けているということが強調されるべきである。
全員が戦後、連合軍によって投獄され、その後戦犯として死刑か長期の刑期を〇告された。
自然環境の回復を〇伝する組織がリサイクルに力を入れて、植林に貢献しないのは何故か。",宣,"宣:proclaim;say;announce",Guess the hidden Kanji,Text
"フランツ・リストは「交響詩」という概念を創始した。交響詩とは、音楽外の内〇を音楽によって描写するオーケストラ作品のことである。そこでは人々、伝説上の人物、風景、絵画などが描写される。
ここでの討論はおもしろいものでしたし、困惑させるもの、ときにはぞっとする内〇のものもありました。
これらのことは、相手の話の内〇からというよりもむしろその話し方から知られることになるだろう。",容,"容:contain;form;looks",Guess the hidden Kanji,Text
"独りで〇しいんじゃないかと思って、ワインを持って会いに来たんだよ。
あなたがいないとどんなに〇しくなるか、私は全く気付かなかった。
メアリーは一人も話し相手がいないが、〇しいとは感じていない。",寂,"寂:loneliness;quietly;mellow;mature;death of a priest",Guess the hidden Kanji,Text
"「この車、スマートアシストが付いてるって聞いたんだけど、ピコピコうるさいのよ。ほらまたなった。今、私何か悪いことした？」「右に〇りすぎかな」「だったらはっきりそう言ってくれたらいいのにね」
パプアニューギニア近くのカーテレット諸島では、海水が家のまわりにうち〇せているので、すでに家を離れなければならなくなった人たちがいる。
メアリーはトムに詰め〇った。「なんでそんなこと言うの？ うちトムのこと好きって言ったよね？ 好きになっちゃダメだったの？」",寄,"寄:draw near;stop in;bring near;gather;collect;send;forward",Guess the hidden Kanji,Text
"その、ベッドの側に、合成アルミニュームのロボットが人体と——肌と、同じように巧妙に塗料を施されたゴムを〇着して、裸体のまま突立っていた。
最新の報告書には、全世界で〇輸されているコカインの９０％が海路で運ばれており、そのほとんどがスピードボートによるものだと記されている。
禁酒法のしかれていた時代に、酒類〇輸入の悪どい商売を腕ずくで自分の支配下におくために、てき屋たちは、おたがいに殺しあっていた。",密,"密:secrecy;density (pop);minuteness;carefulness",Guess the hidden Kanji,Text
"「母さん、出かけてくる」「どこ行くの？」「大学？」「今、春休みだよね？何しに行くの？」「サークル？」「そんなおしゃれして？」「いいじゃんかぁ、どこでも」「いいけど。後ろ、〇癖ついてるわよ」「まじかぁ」
Ａ ｓｐｏｔ ｏｆ ｓｈｕｔ－ｅｙｅ は、また猫のいねむりともいわれている。猫は１度に２～３分しか〇ない癖があるからだ。
「もう上がって〇なさい」「やだぁ。僕の部屋、幽霊がいるんだもん」「うちには幽霊はいません」「いるよ。僕、見たもん」",寝,"寝:lie down;sleep;rest;bed;remain unsold",Guess the hidden Kanji,Text
"彼女はあらゆるもののあるべき場所を〇分違わず知っていた。
サムは不当にも正式採用となる〇前で、解雇されてしまった。
彼らはロケットがどこに着陸するか〇分違わず知っていた。",寸,"寸:measurement;tenth of a shaku;a little;small",Guess the hidden Kanji,Text
"内科医である父は医学を勉強するようしきりに勧めたが、ホーキングはそれを受け入れず、その代わりに数学と物理学に〇念することにした。
トークライブを〇門とするライブハウスは他にもあるが、ここは特にアングラなラインナップで常連客を集めている。
日本にいたときは、お米を炊く〇用の「炊飯器」っていう機械を使っていたから、鍋で炊くのには慣れてないの。",専,"専:specialty;exclusive;mainly;solely",Guess the hidden Kanji,Text
"過去に陸上自衛隊演習場で行われた〇撃訓練で、砲弾が場外に着弾する事故が起きている。
彼の首を切り終わった後，ボクは自分が〇精していたことに気がついたのです・・・。
放〇性物質が東京をはじめとする日本の各地に広がることが懸念されている。",射,"射:shoot;shine into;onto;archery",Guess the hidden Kanji,Text
"西洋〇棋盤の最初の升目に一粒、二升目に二粒、三升目に四粒の小麦を置き、この通りに最後の升目まで続けてゆけば、全部で１８４４京６７４４兆７３７億９５５万１６１５粒となる。これは大雪山の百倍の高さの山を作るのに充分な量である。
持続可能な開発は、現代の世代が、〇来の世代の利益や要求を充足する能力を損なわない範囲内で環境を利用し、要求を満たしていこうとする理念。
〇来、このような決定がどういう形で実行されるかを見直すことが必要になるかもしれない。",将,"将:leader;commander;general;admiral;or;and again;soon;from now on;just about",Guess the hidden Kanji,Text
"個人主義がより行き渡っている国では、人中での喫煙に対する個人的反対が普通〇重される。
トムによって、メアリー様は利益を約束する略奪の〇師の一つしかありません。
彼は自〇心が強すぎて、他人にものを尋ねることができない。",尊,"尊:revered;valuable;precious;noble;exalted",Guess the hidden Kanji,Text
"そして、とりわ、この国の再建に加わるように〇ねよう、221年間アメリカにおいて行われたきた唯一の方法-硬くなった手で一つずつブロックを積み上げ、レンガを積み上げるように。
自分の仕事や関心事について話し、また相手のそうしたことについて〇ねるのはいいが、話題があまりに個人的なものにならないよう気を付けなさい。
お〇ねしたいのですが、Tatoebaで算用数字を使う時は、半角と全角ではどちらを使った方がいいですか？",尋,"尋:inquire;fathom;look for",Guess the hidden Kanji,Text
"我々は、自分がしていることが何であろうとそれに目的を与えてくれるような目標あるいは指〇的な思想を、今までのいかなる時代にまして、必要としている。
ダビデ王の長男であり知恵に満ちたソロモン王はイスラエルの立派な指〇者として後世に名を残すことに成功した。
我々はこの勇気と私心のない指〇者によって我々はよりよい生活を享受している。",導,"導:guidance;leading;conduct;usher",Guess the hidden Kanji,Text
"あの子の顔も性格も俺好みでさぁ、一目ぼれしちゃって、ずっと一緒にいたいって思ったんだ。で、どうしたらあの子と結ばれるかとか、どうしたら他の奴らがちょっかいを出さなくなるかとかマジ悩んでてさぁ。頼むからさぁ、この恋を成〇させるために力になってくれない？
「トムって、どこに〇職したの？」「運送会社って言ってたよ。大手って言ってたけど、どこかは分かんない」
医者達は彼が死んだと思いましたが、今日彼はまだ生きており、健康で、仕事にも〇いて家族もいます。",就,"就:concerning;settle;take position;depart;study;per",Guess the hidden Kanji,Text
"人間は万物の〇度である。あるものについては、あるということの、あらぬものについては、あらぬということの。
〇八と言えばほとんどが竹製ですが、最近木でできている〇八が出てきました。
米国人は、人が稼ぐ金額をその人の能力を測る〇度にするといわれている。",尺,"尺:shaku;Japanese foot;measure;scale;rule",Guess the hidden Kanji,Text
"世界は完璧じゃない。だからこそ僕たちはベストを〇くすし、だからこそすばらしくなるんじゃないのかな。
その時その時において「ベストを〇くすことで」多くの人の役に立ち使命を果たすことが叶うのです。
君に伝えたいことがたくさんありすぎて、死ぬまで毎日手紙を書いても言い〇くせない気がする。",尽,"尽:exhaust;use up;run out of;deplete;befriend;serve",Guess the hidden Kanji,Text
"〇形氏と話をするのに、ケンは適任だと思います。ただし、プレゼンテーション資料を準備すればの話です。
接〇辞について、１：【-ion】「行動、状態、過程、結果」などの意を表す名詞を作る。
「－osity」は語〇が「－ous」の形容詞から作られる抽象名詞の語〇。",尾,"尾:tail;end;counter for fish;lower slope of mountain",Guess the hidden Kanji,Text
"「山田くん、こんなところで何してるの？」「バイトだよ」「塾のバイトもしてるんだよね？それなのに〇酒屋のバイトもしてるの？」「助っ人として時々ね」
母は、長女が芝〇の研究会にはいっていることは知っていたが、まさか舞台に出るまで深入りしているとは、知らなかった。
わたしの家ばかりでなく、近所の住〇といわず、商店といわず、バラックの家々ではみな草花を植えている。",居,"居:reside;to be;exist;live with",Guess the hidden Kanji,Text
"もし全ての人が同じように感じ、同じように考え、同じように話すとしたら、人生はひどく単調で、死ぬほど退〇なものになるだろう。
労働力の４０パーセントはホワイトカラー労働者であり、その大部分は、退〇でばかばかしいデッチアゲ仕事をしている。
ええ、そうすれば感謝されるということは重々分かっています。だけどそれは僕をこの上もなく退〇させるのです。",屈,"屈:yield;bend;flinch;submit",Guess the hidden Kanji,Text
"返事を待つアリスに向けられたのは突然の咆哮。それは耳を貫かんばかりに鋭く、天に〇かんばかりに大きく響くものでした。
この製品は、２月１５日までにご注文いただければ、３月１５日までにお〇けすることができます。
今日では、ラジオやテレビを通して、大量広告が何百万もの人々に同時にメッセージを〇けている。",届,"届:deliver;reach;arrive;report;notify;forward",Guess the hidden Kanji,Text
"さらに、３点の素描をベルリン国立版画素描館から借用し、１点ずつ各セクションのコンセプトを示す導入作品（ライトモチーフ）として〇示します。
芸術のためといえばどんなことでも許されるのですね。ではハメ撮りも芸術ですから，それを〇示するというのはどうですか。
ほとんどの報道機関は交渉の成果について、進〇はあったものの時間切れで物別れに終わったと報じた。",展,"展:unfold;expand",Guess the hidden Kanji,Text
"会社での人間関係を円滑にするには、同僚ももちろん大切ですが、やはり自分の直〇の上司とうまくやっていくことが一番のポイントになってきます。
他の文化では、ボールには土、穀物、細々とした植物が、またときには金〇片さえもがいっぱいに詰め込まれていたのです。
ゲームカセットの金〇端子が汚れていると、ゲーム機にカセットを差し込んだ時、ゲームが起動しにくくなります。",属,"属:belong;genus;subordinate official;affiliated",Guess the hidden Kanji,Text
"最近ずっと、このお店に通ってます。雰囲気や客〇も良いし、何より落ち着くの。ところで、あなたってここで何年働いてるの？ここで働いてて遣り甲斐を感じる？
その象達は大〇大きな耳を二つ持っているにも拘らず、君の言う事を理解していないというのを知っているのかい。
きらびやかな高〇ビルも、国内最大のテーマパークも、巨大な電車網も、全て真っ暗な世界に消えていった。",層,"層:stratum;social class;layer;story;floor",Guess the hidden Kanji,Text
"なにがしあわせかわからないです。ほんとうにどんなつらいことでもそれがただしいみちを進む中でのできごとなら、〇の上りも下りもみんなほんとうの幸福に近づく一あしずつですから。
私達が〇にさしかかる頃に雨になった。",峠,"峠:mountain peak;mountain pass;climax;crest;(kokuji)",Guess the hidden Kanji,Text
"多くの学生が最高〇の大学群へ入学するために競争する。
日本の最高〇、富士山は高さ３７７６メートルである。
エベレスト山は世界の最高〇である。",峰,"峰:summit;peak",Guess the hidden Kanji,Text
"大西洋上の〇航高度から動力なしで地上へ滑空飛行し、緊急着陸に成功した。
だいたい、この川原の辺りを一〇りするのが、基本的な朝のコースである。
私たちがそこでまた出会ったというのは何とも不思議な〇り合わせだった。",巡,"巡:patrol;go around;circumference",Guess the hidden Kanji,Text
"今日、多くの人々は、〇大な現代社会においては、重要なことで個人にできることは何もないという気持ちをいだいているように思われる。
天の川は、遠方の星が〇大な帯状に見えるものであって、その１つ１つは、われわれの知る太陽に似たものである。
軍備のためにこのような〇額の支出が可能かどうかという問題を考えてみる必要がある。",巨,"巨:gigantic;big;large;great",Guess the hidden Kanji,Text
"忍耐強く事実を覚えていくことが、自〇を表現したり判断を下したりする技術を身につけることにより遥かに大切とされているのである。
世の中には争いの中でしか自〇実現できない人もいるでしょう。僕はそういった人たちを責めたくないんです。
ジョンは実に利〇的で、ややうぬぼれもある。彼は仲良くやっていくにはむずかしい男だ。",己,"己:self",Guess the hidden Kanji,Text
"最近僕の義弟Ｙ砲兵少佐が、三年間の巴里駐在を終へて帰つて来た。数々の土産物を取〇いて、われわれはいろいろな土産話を聴いた。
最近僕の義弟Ｙ砲兵少佐が、三年間のパリ駐在を終えて帰って来た。数々の土産物を取〇いて、われわれはいろいろな土産話を聴いた。
今日のお通しは、蒲鉾を洋風にアレンジした生春〇きです。何も付けずそのままでお召し上がりください。",巻,"巻:scroll;volume;book;part;roll up;wind up;tie;coil;counter for texts (or book scrolls)",Guess the hidden Kanji,Text
"ボールは何でできていたのでしょう。何千年も前には、エジプト人はボールを柔らかい革か〇で作っていました。
妹の趣味はウェブ用のアイコンのデザインで、暇を見つけて作っては自分のサイトで無料で配〇している。
ドラマや映画では、テーブルに突っ伏した人の背中にそっと毛〇を掛けるシーンをよく見かける。",布,"布:linen;cloth;spread;distribute",Guess the hidden Kanji,Text
"カフェで牧〇のグレッグさんは「何を読んでいますか」と尋ねました。 ヴィクトーロさんは「エスペラントの本の『Tra Lando de Indianoj』を読んでいます」と言いました。舞台はブラジルです。
しかしながら、このストライキは平和的ではなく、マーテイン・ルーサー・キング・ジュニア牧〇は労使双方に忍耐と平静さを求めた。
「あ、は、はい・・・ごめん、玲姉」「コラ。幾ら親戚とはいえ、私は先輩医〇よ？院内ではちゃんとケジメをつけなさい」",師,"師:expert;teacher;master;model;exemplar;army (incl. counter);war",Guess the hidden Kanji,Text
"もし、ネイティブ・スピーカーのように発音したければ、「１つの方言」に絞り、練習をしましょう。ネイティブは、たくさんの方言を日〇会話で使いこなすことはありません。
「良い船長というのは、〇に真っ先に船をおりるものさ」と、トムは言う。「だって生きている船長だけが良い船長なのだから」
フレデイはこの一ヶ月というものずっと夜勤だったため、正〇な時間に働いている友人達に会う機会がまるでなかった。",常,"常:usual;ordinary;normal;common;regular;continually;always;long-lasting",Guess the hidden Kanji,Text
"クリストファーコロンブスはある時、ケルベロスという3つの頭を持った冥界の番犬と、自分の〇子しか使わないで戦った。
「この〇子は、どこに納めたらいいですか？」「あそこに丸い箱があります。その中に入れといてください」
ある女性が、〇子をかぶって写っている亡き旦那の写真をカメラマンの元へ持っていった。",帽,"帽:cap;headgear",Guess the hidden Kanji,Text
"大〇な貿易黒字にもかかわらず、貿易収支外の赤字のために計上収支黒字はそれほど大きくない。
大〇な値上げをＯＰＥＣのせいにしようとしたってそうはいかない。とても納得できないね。
カタログを通じて郵便で買い物をすることによって、人々は〇広い商品を選ぶことが出来る。",幅,"幅:hanging scroll;width",Guess the hidden Kanji,Text
"日本語を勉強して嬉しかったのは、字〇なしでドラマが見られるようになったことだ。
〇がまた下りた。美禰子とよし子が席を立った。三四郎もつづいて立った。
日本語の勉強を始めて、ドラマが字〇なしで分かるようになりました。",幕,"幕:curtain;bunting;act of play",Guess the hidden Kanji,Text
"「なんかすごい顔して、どうしたの？」「梅〇し食べたら、めっちゃ辛かった」
彼女をからかわない方がいいよ。３本ビールを飲み〇したところだから。
ただし、〇ばつの時期には湖の水位が大幅に低くなる可能性があります。",干,"干:dry;parch;ebb;recede;interfere;intercede",Guess the hidden Kanji,Text
"きつつきは、長く尖ったくちばしで、木の〇をつついて、中にいる虫を食べます。
労働組合の〇部は賃上げの凍結に反対して、闘っています。
新〇線なら、名古屋から東京もそんなに遠く感じないよ。",幹,"幹:tree trunk;main part;talent;capability",Guess the hidden Kanji,Text
"トム・ミュラーは自身の〇年期から青年期にかけての体験をもとに、3部から成る自伝的小説で彼の代表作でもある『トムとメアリー』を執筆した。
小さいころは、自分が死ねば世界は消えると思っていた。〇稚な妄想！自分はいないのに世界が続くのは許せなかった。
昔は、まだたいへん年齢的に〇いうちに、少年たちは自力で進むことを教えられた。",幼,"幼:infancy;childhood",Guess the hidden Kanji,Text
"長吉は同じようなその冬の今年と去年、去年とその前年、それからそれと〇年も溯って何心なく考えて見ると、人は成長するに従っていかに幸福を失って行くものかを明かに経験した。
女子学寮には非常に小さい駐車場があった。先生と学生の〇人かと学生のボーイフレンドの多くが車を持っていて、駐車する場所をみつけるのがしばしば難しかった。
すべての人をしばらくの間だますことは出来る。また〇人かの人をずっとだましておくことも出来る。しかし、すべての人をずっと騙しとおすことはできない。",幾,"幾:how many;how much;how far;how long;some;several",Guess the hidden Kanji,Text
"どの官〇もお役所主義にはまり込まないで、仕事のスピードアップをはかるという点において問題があるようだ。
気象〇は、東日本大震災のマグニチュードを８．８から、世界観測史上最大級のＭ９．０に修正した。
新たな市〇舎の建設には、景観を損なうものとして市民から反対の声があがっている。",庁,"庁:government office",Guess the hidden Kanji,Text
"「っていうか、あなたは誰なの！？」〇に転がっている俺は無視して、伊織はその少女を問いただしていた。
「こっちに来てひと息いれようよ」「はい。今、厨房の〇を磨いてるんで、終わったらすぐ行きます」
当病院には、免疫力が低下した患者さんを感染から守るため、無菌室を１０〇完備しております。",床,"床:bed;counter for beds;floor;padding;tatami",Guess the hidden Kanji,Text
"〇に、日本でシュークリームと呼んでいる菓子は、英国へ行ってもフランスへ行ってもその名前では通用しない。イギリスでシュークリームを持って来いといったら、靴墨を持って来たというおとしばなしもできているくらいだ。
一般的には、覇権的秩〇というモデルは成功したと認められる交渉ストラテジーすべてに対する説明を与えることはできない。
今時、年功〇列だなんて言っても、若い奴の反発を食うだけですよ。",序,"序:preface;beginning;order;precedence;occasion;chance;incidentally",Guess the hidden Kanji,Text
"十畳と八畳の二間をぶち抜いた〇敷の真ん中に、三つの大きい燭台の灯が気のせいかぼんやりと曇って、庭先の八つ手の葉にさらさらと舞い落ちる雪の音が静かにきこえた。
ハンプティダンプティ、壁の上に〇って、ハンプティダンプティ、ドシンと落ちた。王様の馬のみんなも王様の家来のみんなもハンプティを元に戻せなかった。
「今、行動を起こせ」という、それが伝える実際的な意味に加えて、即〇の行動がなぜ重要であるかという多くの理由をも、言外に示唆していたのであった。",座,"座:squat;seat;cushion;gathering;sit",Guess the hidden Kanji,Text
"時間に縛られた社会では、時は線のように、つまり過去から現在を通って未来に向かって〇びる１本の直線と見られている。
遅〇便については、オリジナルの出発日に基づくシーズナリティを適用するため、マイル差額の払い戻しはいたしません。
日本の安倍晋三首相は、2020年夏季東京オリンピックを〇期せざるを得ないかもしれないと発言した。",延,"延:prolong;stretching",Guess the hidden Kanji,Text
"「トムさんて、背が高くて逞しいのね。こっちにきてキスしてくださらない？」「すんません、勘〇してください。自分、結婚してるんで」
「明日も出勤なんだよね？」「あっ。はい」「お〇当用意しとくからね」「ありがとうございます」
メアリーは、帰りにパンを買うのを忘れないようにと書いたメモを、トムのお〇当箱に入れた。",弁,"弁:valve;petal;braid;speech;dialect;discrimination;dispose of;distinguish;conical cap",Guess the hidden Kanji,Text
"「夏休みの宿題って、何がでた？」「夏休み帳と漢字・計算ドリル、あとは自由工作と絵日記がでた」「お決まりのものだけね。健太は？」「僕は、絵日記はさすがになかったけど、自由研究と読書感想文がでてた。読書感想文とかめんどくさいんだけど」「頑〇って」
「今度、子供たちに英語を教えることになったんだけど、嬉しい反面、緊〇する。上手く喋れるかな」「すごいじゃん。少々失敗しても、ご愛敬ってことで大丈夫よ。自信もって頑〇ってね！」
「やっと着いた」「おかえり。すごい汗ね」「うん。電動自転車に乗ってる奴に追い越されそうになったから、ちょっと頑〇ってみた」「で、どうだったの？」「負けた」",張,"張:counter for bows & stringed instruments;stretch;spread;put up (tent)",Guess the hidden Kanji,Text
"花火の〇ける音が止むと、急に辺りが静かになる。後に残った火薬の匂いが、なんだか俺をセンチメンタルな気分にさせた。
ギターでカントリー・ウエスタンを〇くのは本職のミュージシャンならごくたやすいことだ。
戦場に赴くカメラマンが不発〇の危険性を知らないのは不思議だ、新聞社は教育を怠ってる。",弾,"弾:bullet;twang;flip;snap",Guess the hidden Kanji,Text
"ドキュメントをフランス語に訳すのにフランス語を母国語としない人に頼むのは、水漏れする蛇口の〇理を大工に頼むようなものだよ。
とある映画を文庫化した—いや、映画の為に書かれたシナリオを小説として加筆〇正し、日本語にローカライズしたものだ。
二週間前に水道の〇理を依頼したのにずるずると引き延ばされるだけで、ちっとも来てくれない。",修,"修:discipline;conduct oneself well;study;master",Guess the hidden Kanji,Text
"そのデザイン・ハウスにとって、コンピューター製造にさらに急進的な色〇を導入することは適切な戦略であった。
秋の夜空を〇る「サプライズ花火」は、私たちに笑顔を届けてくれました。
迷〇のショートパンツを履く場合、上は何色のTシャツが合いますか？",彩,"彩:coloring;paint;makeup",Guess the hidden Kanji,Text
"機械式時計の針や、日時計に落ちる〇や、砂時計の中の砂や水がそうであるように、時は我々のために止まってくれはしない。
静かな水が動いて写る〇を乱したように、流れ出したと思ったら、女の眼がぱちりと閉じた。
陽電子放射断層撮〇法では、放射性トレーサーを利用して体内の代謝活動を可視化します。",影,"影:shadow;silhouette;phantom",Guess the hidden Kanji,Text
"少年少女と呼ぶべき年齢の者から、近く大〇生を遂げるのではないかという老齢の者の姿まである。
ずば抜けた着想というのは、〇々にして天啓のごとくヒラメクようだ。
私は病院へ行く途中、交通渋滞にあって立ち〇生してしまった。",往,"往:journey;travel;chase away;let go;going;before;formerly",Guess the hidden Kanji,Text
"インカ族が約四百年前にスペイン人に〇服されたとき、少数のインカ族がクスコを去ってペルーの中心部にあるマチュピチュに行った。
ローマ人がもし始めからラテン語を学んでいたとしたら、世界〇服など不可能だっただろう。
戦車や飛行機は軍隊を打ち破ることはできようが、国民を〇服することはできない。",征,"征:subjugate;attack the rebellious;collect taxes",Guess the hidden Kanji,Text
"その法〇には今後フットボールをしてはならず、そしてこの法〇を破ったものはだれであれ投獄されると書かれていました。
伊勢崎市は６月１９日から、男性職員のひげを禁止したと聞いた。タリバンのひげ強制法〇と正反対ですよね。
というのは、〇法はモーセによって、恵みとまことはイエス・キリストによって実現したからである。",律,"律:rhythm;law;regulation;gauge;control",Guess the hidden Kanji,Text
"通貨、すなわち、当時だれもが用いていた言い方に〇えば、通常の王国法貨を与える代わりに、雇い主は〇業員に代用貨幣をあたえていました。そして、この代用貨幣は金属だったり、木だったり、厚紙だったりしました。
長吉は同じようなその冬の今年と去年、去年とその前年、それからそれと幾年も溯って何心なく考えて見ると、人は成長するに〇っていかに幸福を失って行くものかを明かに経験した。
試験管を壊したり、おもしろ半分に化学製品をあれこれいじって遊んだが、時には、教師の指示になんとか〇って、ずっと以前に他の人々が試みた実験を繰り返すこともした。",従,"従:accompany;obey;submit to;comply;follow;secondary;incidental;subordinate",Guess the hidden Kanji,Text
"今回の金融危機から〇たほかでもない教訓というのは、メーン・ストリート（普通の町の中央通り）が苦しんでいるのにウォール・ストリートだけ栄えるなど、そんなことがあってはならないということ。それを忘れずにいましょう。
日本には、お見合い結婚と恋愛結婚とがあります。お見合い結婚の場合、お互いの家族に釣書を見せ、承諾を〇なければなりません。そのような結婚は、まるでビジネス上の取引関係のようです。
求めよ、さらば与へられん。尋ねよ、さらば見出さん。門を叩け、さらば開かれん。すべて求むる者は〇、たづぬる者は見いだし、門をたたく者は開かるるなり。",得,"得:gain;get;find;earn;acquire;can;may;able to;profit;advantage;benefit",Guess the hidden Kanji,Text
"ボーイング社の安全担当の専門家は航空産業の他の専門家と一緒になって制〇飛行中の墜落（ＣＦＩＴ）として知られている墜落事故をなくそうと国際的な対策委員会を組織している。
この問題集は小学生向けですが、大人でも「あれ？」と頭をひねるような問題が多いので、ぜひ親〇さんも一緒にやってみてください。
また、イエス〇自身で、人のうちにあるものを知っておられたので、人について誰の証言も必要とされなかったからである。",御,"御:honorable;manipulate;govern",Guess the hidden Kanji,Text
"Tatoebaに〇帰してしまった。以前にポストした長文が訳されていたりしてちょっと感動した。また前のようにメールから抜き出してオリジナル例文として投稿するというのをやっていて、今昨年末まで終わったとこ。
チューリッヒからボストンまでは空路で８時間かかるが、〇路は６時間しかかからない。
誕生と死との間を享楽する以外には、この両者に対して回〇の手の施しようがない。",復,"復:restore;return to;revert;resume",Guess the hidden Kanji,Text
"これを最初から正確にやるのは難しいから、まず見当をつけて大雑把にやってから細かい部分を〇調整していかないといけない。
日本文化の文脈の中では当然と思われる〇笑みも、外国人の間では、不気味な笑いとして多くの混乱を生み、また悪評が高い。
蓮くんは察しは良い様だけど、もう少し心の機〇というものを理解出来る様に努力するべきじゃないかしら。",微,"微:delicate;minuteness;insignificance",Guess the hidden Kanji,Text
"よき理論というものは、観察によればだいたいのところ誤りや不正確であるとされるような多くの予言を生み出すという事実によって特〇づけられる。
生まれながらの紳士を特〇づけるのは、何を身につけているかということよりも、むしろどのようにそれを身につけているかということである。
私を騙せると思わないで。あなたの嘘をする能力自体の特〇の一つは、私が信じるには、信じている真似をする必要があるの。",徴,"徴:indications;sign;omen;symptom;collect;seek;refer to;question",Guess the hidden Kanji,Text
"それに、もちろん、話をする人は、普通言葉の他にジェスチャーという、２つの方法によって意〇の伝達をしているのである。
「有〇連合」とは、イラク戦争でイラクを相手に協力して戦った国々のことを指す言葉である。
おそらく円盤の中には誰かがいて、意〇がある。そして、その意思を魔王と呼ぶことにした。",志,"志:intention;plan;resolve;aspire;motive;hopes;shilling",Guess the hidden Kanji,Text
"「あっ、財布にお金入れてくるの〇れたかも」「なぬっ」「まぁ、カードがあるし......。あっ、財布がない。財布、持ってくるの〇れたかも。まぁ、大丈夫かぁ」「はじめから、人の財布を当てにしてただろう？」「違う。違う。本当に〇れたんだって」
「あ、田中さん！」「あっ......！」「元気だった？」「うん。えっと、あっ......！名前ど〇れしちゃった。ごめんなさい。名前なんて言うんだったけ？」「もぉ、国貞よ。国貞恵子」「そうそう、国貞さん。お久しぶり！」
もしあなたが、誰かに期待したほほえみが得られなかったら不愉快になる代わりに、あなたの方からほほえみをかけてごらんなさい。実際ほほえみを〇れたその人ほどあなたからのほほえみを必要としてる人はいないのだから。",忘,"忘:forget",Guess the hidden Kanji,Text
"「お久しぶりって感じね。元気にしてる？」「してる。してる。最近、〇しくてさ、なかなか時間がとれないのよ。今ね、病院の待合室。時間が少しできたからメッセージ書いてみたの」
あなたが〇しいことはわかっていますが、プロジェクトを進めるために、私の最新のメールに対するあなたの返事が必要なのです。返事を書いていただけませんか。
さらにまた、ＲＶ車に乗ってアメリカ中をひたすら旅して、それまで〇しすぎてみることのできなかった地域を見て回る者もいる。",忙,"忙:busy;occupied;restless",Guess the hidden Kanji,Text
"「見て、窓。部長またマインスイーパやってるよ。やることないんなら帰ればいいのにね」「部長も気を使ってるんじゃないの。トラブル対〇してる私たち残して帰るのもな〜って」「にしても、気づかないのかな。見て、また爆弾踏んだよ」
「見てくださいよ、窓。部長またマインスイーパやってますよ。やることないんなら帰ればいいと思いません？」「部長もトラブル対〇してる部下残して帰れないんだよ。部長は部長なりに気を使ってるのさ」「地雷踏みましたよ」
フットボールの試合で、観客はふつうどちらかのチームを熱心に〇援するが、〇援するものの中には勝ち目のあるチームに乗りかえようとするものが少数いる。",応,"応:apply;answer;yes;OK;reply;accept",Guess the hidden Kanji,Text
"ジョージはとても疲れていたので、医者は彼にもっとよく体に気をつけるようにと〇告した。
〇告を与えることは出来るが、行動を起こさせる霊感を吹き込むことは出来ない。
彼の〇告がなかったならば、彼女は飛行機でロンドンへ行かなかっただろう。",忠,"忠:loyalty;fidelity;faithfulness",Guess the hidden Kanji,Text
"我我の行為を決するものは善でもなければ悪でもない。唯我我の好悪である。或は我我の〇不〇である。そうとしかわたしには考えられない。
もっと，私のことを罵ってください！踏まれたりいじめられたりすることに〇感を覚える，私はそういう人種なんです！
「スカイライナー」はゆっくりと動き始め、そして軽〇に速度を上げながら、私たちを東京へと運んで行った。",快,"快:cheerful;pleasant;agreeable;comfortable",Guess the hidden Kanji,Text
"「昨日さぁ、冷蔵庫に入ってたトムのチョコ食べたら、マジ切れされちゃったんだけど、そんなに〇らなくてもいいと思わない？」「冷蔵庫のって、あのピンクの箱に入ったやつ？」「そうそう」「そりゃぁ、〇るわよ。あれ本命にもらったチョコだもん」「マジで？」
〇りっぽい人は１０まで数えるようにすべきだ。そうすれば油が風波をしずめるように、むしゃくしゃした気持ちはおさまる。
この間、ブーツはいてる女の子に「その長靴みたいなのいいね」って言ったら「長靴っていうな！」って〇られた。",怒,"怒:angry;be offended",Guess the hidden Kanji,Text
"今の文学青年はセンチメンタルになることを〇れている。これも傷つけられるのを〇れる一種のさもしい心のあらわれかも知れない。
ベンヤミンは優れた芸術作品を前にして人が経験するであろう畏〇や崇敬の感覚を指して「アウラ」という語を用いた。
「目の手術とか〇い」「そんなこと言ってる場合じゃないでしょ。このままじゃ失明するかもしれないんだよ」",怖,"怖:dreadful;be frightened;fearful",Guess the hidden Kanji,Text
