Question,Answer,Comment,Instruction,Render As
"最〇と思われる〇置を取りなさい。
〇〇いたします。",善処,"処:dispose;manage;deal with;sentence;condemn;act;behave;place
善:virtuous;good;goodness",Guess the hidden Kanji,Text
"安全性が改〇されない限り、２０１０年までにジェット旅客機は週に１度の〇合で空から落ちる事態になっている可能性があると、ボーイング社の分析は予測している。
彼の〇良な性格は、家の中の不和を沈める役〇を果たすように見える。",善割,"割:proportion;comparatively;divide;cut;separate;split
善:virtuous;good;goodness",Guess the hidden Kanji,Text
"いろいろな意味で、正直が最〇の〇であることは言うまでもない。
正直が最〇の方〇であるのは言うまでもない。
正直は最〇の〇。",善策,"策:scheme;plan;policy;step;means
善:virtuous;good;goodness",Guess the hidden Kanji,Text
"公平に評すれば、彼は〇意からやったのだと〇めなければならない。
赤ん坊には〇悪が〇識出来ない。",善認,"善:virtuous;good;goodness
認:acknowledge;witness;discern;recognize;appreciate;believe",Guess the hidden Kanji,Text
"在日朝鮮人は失業や貧〇も多いわけだから仕事と紐付きで来日する他の外国人より犯罪が多いのはむしろ普通だと思うんだよね。なのに、なぜそれを犯罪という負の側面に限って見ないフリをするのかが謎。結局彼は朝鮮人は素晴らしい民族であるべきという願望ありきなようにしか見えないね。
「トム、また落第点を取ったらしいわよ。卒業できないんじゃないの？」「そうなの？〇った子ね。まぁ、そのうち卒業するわよ」「母さんはトムには甘いんだから」
「フランス語で何か言ってみて」「え、そういうの一番〇るんだけど」「じゃあ『そういうの一番〇るんだけど』ってフランス語で言ってみて」",困,"困:quandary;become distressed;annoyed",Guess the hidden Kanji,Text
"彼らは〇窮者に毛布を〇給した。
市は〇窮者に毛布を〇給した。",困供,"困:quandary;become distressed;annoyed
供:submit;offer;present;serve (meal);accompany",Guess the hidden Kanji,Text
"〇ったとき、彼の味方になると〇々は約束しました。
〇ったことには〇々には資金がない。",困我,"困:quandary;become distressed;annoyed
我:ego;I;selfish;our;oneself",Guess the hidden Kanji,Text
"彼は〇っている友人を見〇てることは出来なかった。
〇っている友人を見〇てることはできない。
彼は〇っている友達を決して見〇てない。",困捨,"捨:discard;throw away;abandon;resign;reject;sacrifice
困:quandary;become distressed;annoyed",Guess the hidden Kanji,Text
"日本人が英語をしゃべる場合、パーティーとか少人数の気さくな集まりなどでの形式張らない会話に対応するのが〇〇であることがよくある。
メキシコでは、多くの〇〇を経験しました。スペイン語が全然わからなかったものですから。
正常な感覚的知識を定義するのは〇〇であるし、おそらく、不可能でさえあるだろう。",困難,"困:quandary;become distressed;annoyed
難:difficult;impossible;trouble;accident;defect",Guess the hidden Kanji,Text
"まずは自ら見本を示す。そういった率先〇範の気持ちがなければ誰も君には付いてこないよ。
点 A から直線 BC に下ろした〇線の足を H とする。
ヘリコプターは〇直に離陸し、着陸することができる。",垂,"垂:droop;suspend;hang;slouch",Guess the hidden Kanji,Text
"フォークを使う人々は、主にヨーロッパ、北アメリカ、そしてラテンアメリカの人たちで、はしを使う人々は、東アジアの人たちで、指を使う人々は、アフリカ、中東、インドネシア、そしてインドなどの地〇の人たちである。
一つには、西洋人ではない人々が自分たち独自の文化に誇りを持ち始めてきたためと、また一つには、フォークを使わないそれらの地〇は最も高い出生率の地〇を抱えているという理由から、このことは当たっている。
さらにまた、ＲＶ車に乗ってアメリカ中をひたすら旅して、それまで忙しすぎてみることのできなかった地〇を見て回る者もいる。",域,"域:range;region;limits;stage;level",Guess the hidden Kanji,Text
"f(x) = 2x+1の定義〇がA=[1,2]のとき、fの〇〇はf(A) = [3,5]となる。
ここの地〇では経験〇がなかなかもらえないので行くことが少ない。
その地〇は風景と野生動物で注目に〇する。",域値,"値:price;cost;value
域:range;region;limits;stage;level",Guess the hidden Kanji,Text
"君が一人でその地〇に行くのは〇険だ。
この海〇は、深くて〇険です。",域危,"危:dangerous;fear;uneasy
域:range;region;limits;stage;level",Guess the hidden Kanji,Text
"地〇参加を〇びかけてもしょせんは美辞麗句、どのみち市役所はやりたいことを勝手にやるに決まっている。
新しい産業をこの地〇に〇ぶと彼は約束したが、政治家はめったに約束を守らない。",域呼,"呼:call;call out to;invite
域:range;region;limits;stage;level",Guess the hidden Kanji,Text
"この地〇は大気汚〇で悪名が高い。
コレラで地〇を汚〇する。",域染,"域:range;region;limits;stage;level
染:dye;color;paint;stain;print",Guess the hidden Kanji,Text
"さらに、個人の属する国又は地〇が独立国であると、信託統治地〇であると、非自治地〇であると、又は他のなんらかの主〇制限の下にあるとを問わず、その国又は地〇の政治上、管轄上又は国際上の地位に基づくいかなる差別もしてはならない。
この地〇に覇〇を主張した国家がなかったという事実に注意を払わねばならない。",域権,"権:authority;power;rights
域:range;region;limits;stage;level",Guess the hidden Kanji,Text
"その国のその地〇では雪はめったに〇らない。
その地〇では、めったに雨が〇らない。
広い地〇にわたって大雪が〇った。",域降,"域:range;region;limits;stage;level
降:descend;precipitate;fall;surrender",Guess the hidden Kanji,Text
"風鈴が〇でる涼やかな音は日本の夏の風物詩の一つだが、近年ではただの騒音と捉える人も増えている。
彼がピアノを演〇しているのを聞けば、あなたは彼が８歳の少年だとは決して思わないでしょう。
クリスマスにちなんだ曲が演〇されると、家族連れなどが手拍子をして楽しんでいました。",奏,"奏:play music;speak to a ruler;complete",Guess the hidden Kanji,Text
"その演〇は聴〇からすばらしい拍手を得た。
演〇会がすんだときに、聴〇は拍手した。
演〇会には沢山の聴〇がいた。",奏衆,"奏:play music;speak to a ruler;complete
衆:masses;great numbers;multitude;populace",Guess the hidden Kanji,Text
"今日は英語苦手な子二人が居残りで単語を覚えているのを見ていたのだが、何回も同じ問題を解きながら、覚えられないのを書き写してものにしていく〇にある種の感動を覚えたわ。
「おじいちゃん、肌着〇でどこいくの？」「ちょっとそこの自販機まで」「おじいちゃん、ここは自分ちじゃないのよ。肌着〇でウロチョロしてたら怒られるから服着てね」
星空を見上げると、音もしないで何匹も蝙蝠が飛んでいる。その〇は見えないが、瞬間瞬間光を消す星の工合から、気味の悪い畜類の飛んでいるのが感じられるのである。",姿,"姿:figure;form;shape",Guess the hidden Kanji,Text
"トマトを豪快にかぶりつく〇が、子〇っぽくて好き。
母の〇を見て子〇はすぐに元気になった。",姿供,"姿:figure;form;shape
供:submit;offer;present;serve (meal);accompany",Guess the hidden Kanji,Text
"友は容〇、知人は性格で選び、〇は知性で選ぶ。〇を選ぶときには、いくら注意しても注意しすぎるということはない。
着物〇、素〇ね。",姿敵,"姿:figure;form;shape
敵:enemy;foe;opponent",Guess the hidden Kanji,Text
"彼は立ち去って、雪の中で彼の〇は〇々と薄れていた。
花嫁〇の彼女は一〇と美しかった。",姿段,"姿:figure;form;shape
段:grade;steps;stairs",Guess the hidden Kanji,Text
"アリストテレスが暴君と君主を区別するのに、前者は自らの利益のために統治を行い、後者は臣民のために統治を行うという事実をもってしたのは本当である。しかしながらアリストテレスの区分によれば、有史以来この世界にはただの一人も君主が〇在したことはないということになる。
誇大妄想狂というのはナルシストと違って、魅力的というよりも力強くありたいと願っており、愛されるよりも恐れられる〇在になりたいと考えている。このタイプには多くの狂人と、歴史的偉人のほとんどが属している。
内容や考え方の多くは言語に依〇しないものではありますが、単語の分かち書きをしない点や統語構造等の違いから、日本語を対象とする場合、いくつか気をつけなければいけない点があります。",存,"存:exist;suppose;be aware of;believe;feel",Guess the hidden Kanji,Text
"ある種の鳥においては、周りの鳥たちやつがいに〇在を知られていることが有利であると〇測することができる。
天文学者が局部超銀河団の〇在を〇定しました。",存推,"存:exist;suppose;be aware of;believe;feel
推:conjecture;infer;guess;suppose;support;push (for)",Guess the hidden Kanji,Text
"飯田太郎の後任として、大原〇一が技術部長として着任したことをお知らせいたします。
親〇行な息子さんがいるから、老後の心配しなくていいわね。
親〇行したいときには親はなし。",孝,"孝:filial piety;child's respect",Guess the hidden Kanji,Text
"「もしもし、田中さんのお〇ですか？」「はい」「携帯の方に何度かおかけしたのですが、繋がらなかったのでご自〇の方へご連絡させていただきました」「ははは。ごめんごめん。携帯料金払ってないんだ」
「もしもし、田中さんのお〇ですか？」「はいそうです」「舞さんいらっしゃいますか？」「失礼ですが......」「あっ、鈴木です。鈴木拓哉です」「あっ、拓哉君？ちょっと待ってね」
「デリバリー」は最近になってちょこちょこ出はじめた言い方、「〇配」が現在主流の言い方、「出前」は昭和の言い方。",宅,"宅:home;house;residence;our house;my husband",Guess the hidden Kanji,Text
"どうやって住〇ローンを組んだり、医療費を払ったり、子〇の大学教育のための貯金をすればよいのだろうかろと子〇が寝たあとにも目を覚ましたまま横になり、考える父母がいる。
お〇では子〇にコーヒーを飲ませていますか。",宅供,"宅:home;house;residence;our house;my husband
供:submit;offer;present;serve (meal);accompany",Guess the hidden Kanji,Text
"在〇〇務になってから、健康的になった気がする。
今日は在〇〇務をしてるよ。",宅勤,"宅:home;house;residence;our house;my husband
勤:diligence;become employed;serve",Guess the hidden Kanji,Text
"工場は住〇地〇にはふさわしくない。
この住〇地〇は住み心地がよい。",宅域,"宅:home;house;residence;our house;my husband
域:range;region;limits;stage;level",Guess the hidden Kanji,Text
"「お〇のお坊ちゃまって、今年〇職したの？それとも院に行ったの？」「〇職したよ」
彼は帰〇したらすぐ〇寝した。",宅就,"宅:home;house;residence;our house;my husband
就:concerning;settle;take position;depart;study;per",Guess the hidden Kanji,Text
"医者は彼に自〇静養するようにと言い、彼はその助言に〇った。
お〇にフランス語が話せる〇業員はいますか？",宅従,"従:accompany;obey;submit to;comply;follow;secondary;incidental;subordinate
宅:home;house;residence;our house;my husband",Guess the hidden Kanji,Text
"この県営住〇は、五階建てで、一棟に五つの階〇があり、一つの階〇に十世帯、一棟で計五十世帯が住めるように設計されています。
トムさんのお〇には、きれいな大理石の階〇があるんですのよ。
政府は住〇問題を解決するために何の手〇も取らなかった。",宅段,"宅:home;house;residence;our house;my husband
段:grade;steps;stairs",Guess the hidden Kanji,Text
"今の住〇政〇は、おそらく相当な反対に直面するだろう。
中国政府は住〇価格の高騰を抑えるために対〇を講じた。",宅策,"宅:home;house;residence;our house;my husband
策:scheme;plan;policy;step;means",Guess the hidden Kanji,Text
"メアリーは帰〇中、見知らぬ男に〇をまさぐられた。
メアリーは帰〇中、見知らぬ男に〇を触られた。",宅胸,"宅:home;house;residence;our house;my husband
胸:bosom;breast;chest;heart;feelings",Guess the hidden Kanji,Text
"彼が帰〇した途端に雨が〇った。
帰〇した途端、雨が〇り始めた。",宅降,"宅:home;house;residence;our house;my husband
降:descend;precipitate;fall;surrender",Guess the hidden Kanji,Text
"お騒がせしてすみませんが、お〇の家の前で車が故〇してしまいました。
お邪魔してすみませんが、お〇の前で車が故〇してしまいまして。",宅障,"宅:home;house;residence;our house;my husband
障:hinder;hurt;harm",Guess the hidden Kanji,Text
"気〇壮大な計画もいいけれど、まずは自分の足元を固めることから始めてほしいよ。
静岡産のお茶と〇治産のお茶では何が違いますか。
たまたま通りで〇野氏に会いました。",宇,"宇:eaves;roof;house;heaven",Guess the hidden Kanji,Text
"「九州にあった、あの〇〇をテーマにしたテーマパーク、なんていう名前だったけ？」「あっ。スペースワールドね」「あれって、どうなったの？」「数年前につぶれたよ」
科学者達は１３７億年前に、ビッグ･バンといわれる強烈な爆発が起きたと信じています。この強烈な爆発は〇〇の成長を引き起こし、この成長は今現在も続いています。
〇〇飛行士は重力を感じないので、どんな方向にも寝ることができる。しかし、体が浮き上がって何かに衝突してしまわないように自分の身を固定しなくてはいけない。",宇宙,"宙:mid-air;air;space;sky;memorization;interval of time
宇:eaves;roof;house;heaven",Guess the hidden Kanji,Text
"〇教にハマっている人たちを見てると，なんかイヤになっちゃうよね。どうしてああいう風に理性的に考えることをやすやすと放棄できるんだろう。
しかし、誰もが、〇教関係者でさえも、その競技に強い興味を抱いていたので、長くはうまくいかなかったのです。
神道も仏教も、日本では〇教と言うよりも日常的な習慣の一種のようになってしまっているのです。",宗,"宗:religion;sect;denomination;main point;origin;essence",Guess the hidden Kanji,Text
"アジアの〇教から閃きを得て、彼は複数の素晴らしい彫〇を生み出した。
〇教的側面では、その決定は信者たちに深〇な分裂をもたらした。
アジアの〇教に触発されて、彼は美しい彫〇を作りました。",宗刻,"宗:religion;sect;denomination;main point;origin;essence
刻:engrave;cut fine;chop;hash;mince;time;carving",Guess the hidden Kanji,Text
"〇教と政治について〇じ合うことは避けたほうがよい。
トムは、〇教に関する議〇はしないことにした。",宗論,"宗:religion;sect;denomination;main point;origin;essence
論:argument;discourse",Guess the hidden Kanji,Text
"〇返りするジェットコースターに乗ったら、気持ち悪くなっちゃった。
目下のところ、計画は未だ〇に浮いたままです。
トムは後方〇返りのやり方を学んだ。",宙,"宙:mid-air;air;space;sky;memorization;interval of time",Guess the hidden Kanji,Text
"僕が昼飯を喰っている時、吉弥は僕のところへやって来て、飯の給仕をしてくれながら太い指にきらめいている〇石入りの指輪を嬉しそうにいじくっていた。
当たった〇くじの賞金の大半を、ジョンは独り占めにした。〇くじを買おうと最初に思いついたのは彼なのだからというのがその言い分だ。
そのうち読もうと思って買い揃えた世界文学全集も、結局ほとんど読まないまま本棚に飾ってあり、〇の持ち腐れになっている。",宝,"宝:treasure;wealth;valuables",Guess the hidden Kanji,Text
"トムは〇物の隠し場所をついに〇し当てた。
彼らは〇物を〇しに行った。",宝探,"宝:treasure;wealth;valuables
探:grope;search;look for",Guess the hidden Kanji,Text
"われわれは気づかない間にしばしば〇伝に影響を受けているということが強調されるべきである。
全員が戦後、連合軍によって投獄され、その後戦犯として死刑か長期の刑期を〇告された。
自然環境の回復を〇伝する組織がリサイクルに力を入れて、植林に貢献しないのは何故か。",宣,"宣:proclaim;say;announce",Guess the hidden Kanji,Text
"その、ベッドの側に、合成アルミニュームのロボットが人体と——肌と、同じように巧妙に塗料を施されたゴムを〇着して、裸体のまま突立っていた。
最新の報告書には、全世界で〇輸されているコカインの９０％が海路で運ばれており、そのほとんどがスピードボートによるものだと記されている。
禁酒法のしかれていた時代に、酒類〇輸入の悪どい商売を腕ずくで自分の支配下におくために、てき屋たちは、おたがいに殺しあっていた。",密,"密:secrecy;density (pop);minuteness;carefulness",Guess the hidden Kanji,Text
"この食品は〇〇された容器に入れておけば一週間もつ。
もちろん調査後は、元通り〇〇する。
こちらの容器は〇〇式です。",密閉,"密:secrecy;density (pop);minuteness;carefulness
閉:closed;shut",Guess the hidden Kanji,Text
"彼女はあらゆるもののあるべき場所を〇分違わず知っていた。
サムは不当にも正式採用となる〇前で、解雇されてしまった。
彼らはロケットがどこに着陸するか〇分違わず知っていた。",寸,"寸:measurement;tenth of a shaku;a little;small",Guess the hidden Kanji,Text
"内科医である父は医学を勉強するようしきりに勧めたが、ホーキングはそれを受け入れず、その代わりに数学と物理学に〇念することにした。
トークライブを〇門とするライブハウスは他にもあるが、ここは特にアングラなラインナップで常連客を集めている。
日本にいたときは、お米を炊く〇用の「炊飯器」っていう機械を使っていたから、鍋で炊くのには慣れてないの。",専,"専:specialty;exclusive;mainly;solely",Guess the hidden Kanji,Text
"前の会社では何でも屋に終始したので今度は〇門職に〇きたい。
〇務取締役にご〇任されるとのこと、おめでとうございます。
〇務取締役ご〇任と聞き、大変喜ばしく思いました。",専就,"専:specialty;exclusive;mainly;solely
就:concerning;settle;take position;depart;study;per",Guess the hidden Kanji,Text
"このメールアドレスは配信〇用となっております。ご返信いただきましても対応いたしかねますので、あらかじめご了〇ください。
このメールは送信〇用メールアドレスから配信しています。ご返信いただいてもお答えできませんのでご了〇ください。",専承,"専:specialty;exclusive;mainly;solely
承:acquiesce;hear;listen to;be informed;receive",Guess the hidden Kanji,Text
"スミス氏の〇攻している学問は経〇学です。
彼が〇攻している学問は経〇学である。",専済,"済:settle (debt, etc.);relieve (burden);finish;come to an end;excusable;need not
専:specialty;exclusive;mainly;solely",Guess the hidden Kanji,Text
"過去に陸上自衛隊演習場で行われた〇撃訓練で、砲弾が場外に着弾する事故が起きている。
彼の首を切り終わった後，ボクは自分が〇精していたことに気がついたのです・・・。
放〇性物質が東京をはじめとする日本の各地に広がることが懸念されている。",射,"射:shoot;shine into;onto;archery",Guess the hidden Kanji,Text
"直〇日光・高温多湿を避けて保〇してください。
直〇日光を避け、常温で保〇してください。",射存,"存:exist;suppose;be aware of;believe;feel
射:shoot;shine into;onto;archery",Guess the hidden Kanji,Text
"東電は高濃度の放〇性物質を含む汚〇水の流出を防ぐことができない。
放〇能汚〇の範囲がじわじわと広がっているに違いない。",射染,"射:shoot;shine into;onto;archery
染:dye;color;paint;stain;print",Guess the hidden Kanji,Text
"大丈夫、この注〇は〇くないからね。少しチクッとするだけだよ。
彼女はモルヒネ注〇によって無〇の状態になった。",射痛,"射:shoot;shine into;onto;archery
痛:pain;hurt;damage;bruise",Guess the hidden Kanji,Text
"西洋〇棋盤の最初の升目に一粒、二升目に二粒、三升目に四粒の小麦を置き、この通りに最後の升目まで続けてゆけば、全部で１８４４京６７４４兆７３７億９５５万１６１５粒となる。これは大雪山の百倍の高さの山を作るのに充分な量である。
持続可能な開発は、現代の世代が、〇来の世代の利益や要求を充足する能力を損なわない範囲内で環境を利用し、要求を満たしていこうとする理念。
〇来、このような決定がどういう形で実行されるかを見直すことが必要になるかもしれない。",将,"将:leader;commander;general;admiral;or;and again;soon;from now on;just about",Guess the hidden Kanji,Text
"〇軍は、〇の大軍を前にしても落ち着きを失わなかった。
大〇は〇陣に攻撃をかける決断を下した。",将敵,"将:leader;commander;general;admiral;or;and again;soon;from now on;just about
敵:enemy;foe;opponent",Guess the hidden Kanji,Text
"個人主義がより行き渡っている国では、人中での喫煙に対する個人的反対が普通〇重される。
トムによって、メアリー様は利益を約束する略奪の〇師の一つしかありません。
彼は自〇心が強すぎて、他人にものを尋ねることができない。",尊,"尊:revered;valuable;precious;noble;exalted",Guess the hidden Kanji,Text
"彼は自分の〇〇を守る為に、すばらしい経歴を犠牲にした。
絶えざる向上心こそは人間の〇〇の証であります。
ルネサンスは人間の〇〇を確立した。",尊厳,"厳:stern;strictness;severity;rigidity
尊:revered;valuable;precious;noble;exalted",Guess the hidden Kanji,Text
"あなたの作業に対して外から見れる能力、そして、人間らしく道徳を中心にした態度に関して、〇〇をしています。
彼らは政治的に団結しつつあり、自分たちが〇〇され、大切にされるようにと活動を続けている。
仕事で指示する人を〇〇するのは当たり前だけど、指示する人は相手も〇〇するのは大切です。",尊敬,"敬:awe;respect;honor;revere
尊:revered;valuable;precious;noble;exalted",Guess the hidden Kanji,Text
"あの子の顔も性格も俺好みでさぁ、一目ぼれしちゃって、ずっと一緒にいたいって思ったんだ。で、どうしたらあの子と結ばれるかとか、どうしたら他の奴らがちょっかいを出さなくなるかとかマジ悩んでてさぁ。頼むからさぁ、この恋を成〇させるために力になってくれない？
「トムって、どこに〇職したの？」「運送会社って言ってたよ。大手って言ってたけど、どこかは分かんない」
医者達は彼が死んだと思いましたが、今日彼はまだ生きており、健康で、仕事にも〇いて家族もいます。",就,"就:concerning;settle;take position;depart;study;per",Guess the hidden Kanji,Text
"いい仕事に〇くのは〇しくなりつつあるようだ。
近頃は〇職〇だ。",就難,"就:concerning;settle;take position;depart;study;per
難:difficult;impossible;trouble;accident;defect",Guess the hidden Kanji,Text
"人間は万物の〇度である。あるものについては、あるということの、あらぬものについては、あらぬということの。
〇八と言えばほとんどが竹製ですが、最近木でできている〇八が出てきました。
米国人は、人が稼ぐ金額をその人の能力を測る〇度にするといわれている。",尺,"尺:shaku;Japanese foot;measure;scale;rule",Guess the hidden Kanji,Text
"返事を待つアリスに向けられたのは突然の咆哮。それは耳を貫かんばかりに鋭く、天に〇かんばかりに大きく響くものでした。
この製品は、２月１５日までにご注文いただければ、３月１５日までにお〇けすることができます。
今日では、ラジオやテレビを通して、大量広告が何百万もの人々に同時にメッセージを〇けている。",届,"届:deliver;reach;arrive;report;notify;forward",Guess the hidden Kanji,Text
"彼は棚の上の本まで手が〇かないほど〇が低いです。
彼は天井に手が〇くほど十分に〇が高くなかった。
彼は天井に手が〇くほど〇が高い。",届背,"届:deliver;reach;arrive;report;notify;forward
背:stature;height;back;behind;disobey;defy;go back on;rebel",Guess the hidden Kanji,Text
"さらに、３点の素描をベルリン国立版画素描館から借用し、１点ずつ各セクションのコンセプトを示す導入作品（ライトモチーフ）として〇示します。
芸術のためといえばどんなことでも許されるのですね。ではハメ撮りも芸術ですから，それを〇示するというのはどうですか。
ほとんどの報道機関は交渉の成果について、進〇はあったものの時間切れで物別れに終わったと報じた。",展,"展:unfold;expand",Guess the hidden Kanji,Text
"市の美術館での彼の〇〇会には全く興味をそそられなかった。
その〇〇会に行くと古代文明に対する深い理解が得られる。
ファン・ドーゲンの〇〇会を十分堪能してきたよ。",展覧,"覧:perusal;see
展:unfold;expand",Guess the hidden Kanji,Text
"最近ずっと、このお店に通ってます。雰囲気や客〇も良いし、何より落ち着くの。ところで、あなたってここで何年働いてるの？ここで働いてて遣り甲斐を感じる？
その象達は大〇大きな耳を二つ持っているにも拘らず、君の言う事を理解していないというのを知っているのかい。
きらびやかな高〇ビルも、国内最大のテーマパークも、巨大な電車網も、全て真っ暗な世界に消えていった。",層,"層:stratum;social class;layer;story;floor",Guess the hidden Kanji,Text
"彼の意地の悪い発言で、講義が一〇〇しくなった。
昇進がより一〇働く刺〇となった。",層激,"激:violent;get excited;enraged;chafe;incite
層:stratum;social class;layer;story;floor",Guess the hidden Kanji,Text
"忍耐強く事実を覚えていくことが、自〇を表現したり判断を下したりする技術を身につけることにより遥かに大切とされているのである。
世の中には争いの中でしか自〇実現できない人もいるでしょう。僕はそういった人たちを責めたくないんです。
ジョンは実に利〇的で、ややうぬぼれもある。彼は仲良くやっていくにはむずかしい男だ。",己,"己:self",Guess the hidden Kanji,Text
"誰でも自〇の自由を享有する〇利がある。人生を享有する〇利はなおさらだ。
何人も自〇防衛の〇利を有する。",己権,"権:authority;power;rights
己:self",Guess the hidden Kanji,Text
"〇の〇せざる所は人に施す勿れ。
〇の〇するところを人に施せ。
彼は自〇中心的で〇が深い。",己欲,"己:self
欲:longing;covetousness;greed;passion;desire;craving",Guess the hidden Kanji,Text
"最近僕の義弟Ｙ砲兵少佐が、三年間の巴里駐在を終へて帰つて来た。数々の土産物を取〇いて、われわれはいろいろな土産話を聴いた。
最近僕の義弟Ｙ砲兵少佐が、三年間のパリ駐在を終えて帰って来た。数々の土産物を取〇いて、われわれはいろいろな土産話を聴いた。
今日のお通しは、蒲鉾を洋風にアレンジした生春〇きです。何も付けずそのままでお召し上がりください。",巻,"巻:scroll;volume;book;part;roll up;wind up;tie;coil;counter for texts (or book scrolls)",Guess the hidden Kanji,Text
"大阪弁ではラ行がスペイン語のように〇き〇になることがある。
ついに〇き〇ができるようになったよ！",巻舌,"巻:scroll;volume;book;part;roll up;wind up;tie;coil;counter for texts (or book scrolls)
舌:tongue;reed;clapper",Guess the hidden Kanji,Text
"日本語を勉強して嬉しかったのは、字〇なしでドラマが見られるようになったことだ。
〇がまた下りた。美禰子とよし子が席を立った。三四郎もつづいて立った。
日本語の勉強を始めて、ドラマが字〇なしで分かるようになりました。",幕,"幕:curtain;bunting;act of play",Guess the hidden Kanji,Text
"その舞台は主人公の死で〇を〇じる。
その物語は彼の死で〇を〇じる。
事件は〇を〇じた。",幕閉,"幕:curtain;bunting;act of play
閉:closed;shut",Guess the hidden Kanji,Text
"「なんかすごい顔して、どうしたの？」「梅〇し食べたら、めっちゃ辛かった」
彼女をからかわない方がいいよ。３本ビールを飲み〇したところだから。
ただし、〇ばつの時期には湖の水位が大幅に低くなる可能性があります。",干,"干:dry;parch;ebb;recede;interfere;intercede",Guess the hidden Kanji,Text
"前例のない〇ばつが小麦の〇穫に甚大な被害をもたらした。
長く続く〇ばつが〇穫に甚大な被害をもたらした。",干収,"収:income;obtain;reap;pay;supply;store
干:dry;parch;ebb;recede;interfere;intercede",Guess the hidden Kanji,Text
"トム・ミュラーは自身の〇年期から青年期にかけての体験をもとに、3部から成る自伝的小説で彼の代表作でもある『トムとメアリー』を執筆した。
小さいころは、自分が死ねば世界は消えると思っていた。〇稚な妄想！自分はいないのに世界が続くのは許せなかった。
昔は、まだたいへん年齢的に〇いうちに、少年たちは自力で進むことを教えられた。",幼,"幼:infancy;childhood",Guess the hidden Kanji,Text
"彼らは〇児の死〇率の低さは医学の進歩のゆえと考えた。
彼女は、〇い頃に父親を〇くしたんだ。
トムは〇くして両親を〇くした。",幼亡,"亡:deceased;the late;dying;perish
幼:infancy;childhood",Guess the hidden Kanji,Text
"精神面での訓練は〇い子〇には特に必要である。
ケモナーアンチは僕らを〇い子〇扱いします。
〇いながらも、その子〇は勇敢だった。",幼供,"幼:infancy;childhood
供:submit;offer;present;serve (meal);accompany",Guess the hidden Kanji,Text
"ヤニーはアルジェリアの〇馴〇みに会いに行った。
トムとメアリーって、〇馴〇みだったんでしょ？
うん、僕たち、〇馴〇みなんだ。",幼染,"幼:infancy;childhood
染:dye;color;paint;stain;print",Guess the hidden Kanji,Text
"〇稚園児は性〇の対象ではありません。
〇稚園児は性〇の対象ではない。",幼欲,"幼:infancy;childhood
欲:longing;covetousness;greed;passion;desire;craving",Guess the hidden Kanji,Text
"どの官〇もお役所主義にはまり込まないで、仕事のスピードアップをはかるという点において問題があるようだ。
気象〇は、東日本大震災のマグニチュードを８．８から、世界観測史上最大級のＭ９．０に修正した。
新たな市〇舎の建設には、景観を損なうものとして市民から反対の声があがっている。",庁,"庁:government office",Guess the hidden Kanji,Text
"気象〇がこの〇称を発表したのは、地震発生後、四時間あまりたってからだった。
気象〇は注意を〇びかけている。",庁呼,"呼:call;call out to;invite
庁:government office",Guess the hidden Kanji,Text
"十畳と八畳の二間をぶち抜いた〇敷の真ん中に、三つの大きい燭台の灯が気のせいかぼんやりと曇って、庭先の八つ手の葉にさらさらと舞い落ちる雪の音が静かにきこえた。
ハンプティダンプティ、壁の上に〇って、ハンプティダンプティ、ドシンと落ちた。王様の馬のみんなも王様の家来のみんなもハンプティを元に戻せなかった。
「今、行動を起こせ」という、それが伝える実際的な意味に加えて、即〇の行動がなぜ重要であるかという多くの理由をも、言外に示唆していたのであった。",座,"座:squat;seat;cushion;gathering;sit",Guess the hidden Kanji,Text
"彼は〇ってたばこを〇っており、妻はそのそばで縫い物をしていた。
彼女は〇ってタバコを〇った。
彼女は〇って煙草を〇った。",座吸,"吸:suck;imbibe;inhale;sip
座:squat;seat;cushion;gathering;sit",Guess the hidden Kanji,Text
"彼女は白人のすぐ後に〇り、彼女の後から乗ってきた白人の乗客に自分の席を譲るのを拒〇した。
〇るや〇や、眠りに落ちてしまった。
〇るや〇や、眠り込んでしまった。",座否,"座:squat;seat;cushion;gathering;sit
否:negate;no;noes;refuse;decline;deny",Guess the hidden Kanji,Text
"居合道とは、〇っているとき、歩行しているときに、〇からふいに襲撃された際、鞘ばなれの一刀で〇を倒す刀法である。
ニューヨークの五番街は銀〇に匹〇する。",座敵,"座:squat;seat;cushion;gathering;sit
敵:enemy;foe;opponent",Guess the hidden Kanji,Text
"「トイレの便〇からエイズが感〇することってあるの？」「いいえ、ありません」
携帯電話と便〇は同じくらいの菌に汚〇されている。",座染,"座:squat;seat;cushion;gathering;sit
染:dye;color;paint;stain;print",Guess the hidden Kanji,Text
"パソコンの前に何時間も〇ってるから、腰が〇いよ。
ずっとパソコンの前に〇ってたから腰が〇いよ。
何時間も〇っているのは苦〇だ。",座痛,"座:squat;seat;cushion;gathering;sit
痛:pain;hurt;damage;bruise",Guess the hidden Kanji,Text
"彼女は〇って、〇の外をじっと見ていた。
ジョンは〇って〇の外を眺めていた。
彼は〇って〇の外を眺めていました。",座窓,"窓:window;pane
座:squat;seat;cushion;gathering;sit",Guess the hidden Kanji,Text
