Question,Answer,Comment,Instruction,Render as
"external use
||外＊||のみ。
||外＊||のみに使用し、内服しないで下さい。","がいよう,外用","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"dad; geezer; grizzly bear; landlord; middle-aged..
なぜ||親＊||は母から逃げたのだろう？
俺の||親＊||、いっつも怒ってんだ。
俺の||親＊||は女じゃありません。
彼は||親＊||とそっくりだ。
彼は||親＊||の後を継いだ。
||親＊||の言うことを聞け。
||親＊||は職人気質な人でね。","おやじ,しんぶ,しんぷ,親父","dad; geezer; grizzly bear; landlord; middle-aged (or older) man; old man; one's boss; one's father; one's old man; pops; proprietor (of a restaurant, store, etc.)
father",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"parent bird
４月に孵化した雛も５ヶ月になった。身体の大きさは||親＊||とほぼ同じ、オス鳥のとさかが少し小さいぐらいか。
ムクドリのヒナを||親＊||に返せますか。","おやどり,親鳥","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"boss; chief; head (e.g. of a crime syndicate); k..
そのヤクザ達は対立するヤクザの||親＊||を暗殺する計画の仲間に彼を入れた。","おやぶん,親分","boss; chief; head (e.g. of a crime syndicate); kingpin; leader",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"one's parents' home
トムはこの春から||親＊||を離れて一人暮らしをしている。
君は||親＊||から飛び出せるか。","おやもと,親元","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"chat; conversation; talk
この||会＊||を思い出さない。
||会＊||に加われば？
||会＊||に参加しませんか。
彼らの||会＊||は続いた。
機知は||会＊||に趣を添える。
知的な||会＊||が好きです。
非合理的な||会＊||が続いた。","かいわ,会話","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"painting; picture
この||絵＊||は十五世紀のものだ。
これは||絵＊||だ。
その||絵＊||は見に行く価値がない。
彼は||絵＊||の技法を完成させた。
競売でその||絵＊||を手に入れた。
||絵＊||が有する第一の効能は見る人の目のごちそうとなることである。
||絵＊||は直射日光にさらしてはならない。","かいが,絵画","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"abroad; foreign; overseas
よく||海＊||に行くよ。
彼は||海＊||に行くそうです。
彼は||海＊||の事情に詳しい。
彼は||海＊||へ留学した。
来年、||海＊||へ行きます。
||海＊||に行きたい。
||海＊||へ行きます。","かいがい,海外","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"ocean; open sea
その船は漂流して||外＊||に出た。
潮流がその船を||外＊||へと漂流させた。","がいかい,そとうみ,外海","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"settlement (of a bill, fee, etc.), payment; acco..
お||会＊||お願いします。
お||会＊||はレジでお願いします。
お||会＊||は各階にてお願いいたします。
||会＊||の窓口はどこですか。
||会＊||をお願いします。
左が受付で、右が||会＊||です。
食事が終わって、私は||会＊||を求めた。","かいけい,会計","settlement (of a bill, fee, etc.), payment; account; accounting; finance; reckoning; accountant; bill (at a restaurant); cashier; check; economic condition; paymaster; treasurer",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"foreign language
||外＊||を学んでいるとき、その言語の母語話者と一緒に勉強したいんです。
||外＊||を身につけるのは簡単なことではない。","がいご,外語","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"assembly; association; conjunction; gathering; m..
その||会＊||は先週行われた。
||会＊||は先月あった。
||会＊||を開いている。
彼はよく||会＊||を休む。
彼は||会＊||を欠席した。
私は||会＊||に出席します。
秘密の||会＊||をもった。","かいごう,会合","assembly; association; conjunction; gathering; meeting",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"canvassing; diplomacy; selling (e.g. door-to-doo..
世界の指導者の||外＊||は、人類の多数が共有する価値観に基づいた概念に従うべきとの哲学を持っている。
国際問題は戦争ではなく||外＊||で解決されなければならない。
||外＊||の駆け引きでは、とても彼には及ばない。
巧みな||外＊||は戦争を避ける助けとなる。
我々の||外＊||と戦略はあきらかに矛盾していた。
英語は||外＊||や観光事業に有効である。","がいこう,外交","canvassing; diplomacy; selling (e.g. door-to-door)",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"foreign country
||外＊||に行く気？
||外＊||へいきたい。
彼は||外＊||から来たんだ。
彼は||外＊||へ行った。
彼は後に||外＊||に残った。
私は||外＊||に行きたい。
私は||外＊||へ行きたい。","がいこく,そとぐに,外国","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"complexion; countenance; expression; one's color..
とても||顔＊||が悪いよ。
トムは||顔＊||が悪い。
トムは||顔＊||を変えた。
彼は||顔＊||が悪い。
貴方は||顔＊||が悪い。
||顔＊||いいね。
||顔＊||が悪いです。","かおいろ,がんしょく,顔色","complexion; countenance; expression; one's color; one's colour; one's face",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"artist; painter
この人は||画＊||だ！
彼は有名な||画＊||です。
彼は||画＊||だ。
彼らは、||画＊||だ。
彼女は才能豊かな||画＊||さ。
||画＊||には目がいちばんたいせつな道具である。
||画＊||はその婦人の魅力をうまく捕らえた。","がか,画家","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"family finances; household economy
||家＊||のことは妻に一任していた。
||家＊||のやりくりに苦労したよ。
彼女は||家＊||のやりくりに頭をかかえている。
我が家の||家＊||は赤字だ。
物価の高騰が||家＊||を圧迫している。
私は||家＊||を妻に任せた。
鈴木さんは||家＊||のやりくりが上手な奥さんだ。","かけい,家計","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"flight feathers; pennant on a boat showing wind ..
トムはよく肩で||風＊||って歩いている。","かざきり,風切","flight feathers; pennant on a boat showing wind direction; remiges; round roof tile (for gables); weather vane",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"beam; light ray
このランプは強い||光＊||を出す。
||光＊||はプリズムによって七色に分解される。
夜空に||光＊||が見えた。
白色の光束はプリズムによって様々な色の||光＊||に分離される。
窓からの||光＊||が入ってきて教授は深い眠りから目を覚ました。","こうせん,光線","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"heights; high ground; plateau
彼らはその||高＊||を敵軍に明け渡した。","こうち,高地","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"Kochi (city, prefecture)
||高＊||の気候は京都の気候よりも暖かい。","こうち,高知","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"communication; exchange (of ideas, etc.); interc..
ここは||交＊||が激しい。
この辺りは||交＊||が激しい。
この道路は||交＊||が激しい。
||交＊||が全く不通になっている。
||交＊||ルールは守らなきゃ。
大雪で||交＊||が途絶えた。
我々は||交＊||の足を奪われた。","こうつう,交通","communication; exchange (of ideas, etc.); intercourse; traffic; transportation",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"point of intersection
原点を中心とする半径2の円と，直線 y = x ? 1 の||交＊||を求めよ。","こうてん,交点","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"highway; justice; public road; right path; right..
女性が下半身が見える状態で||公＊||を歩いていると公然猥褻罪となり、上半身裸で歩いていると軽犯罪法第１条第２０号の罪となります。
暴走族が||公＊||を我が物顔で爆走する。","こうどう,公道","highway; justice; public road; right path; righteousness",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"congruence; amalgamation; combination; fusion; i..
次の図形と||合＊||な図形をかきましょう。","ごうどう,合同","congruence; amalgamation; combination; fusion; incorporation; union",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"latter half; second half
その芝居の||後＊||は少し退屈だった。
その試合の||後＊||はとてもおもしろかった。
||後＊||から途中出場した選手が立て続けにゴールを決め、チームは大金星を挙げた。
私たちは２０世紀の||後＊||に生きている。
私は週の||後＊||に買い物に行きます。
週の||後＊||は天気が良かった。","こうはん,後半","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"alternating (current, stress, etc.); alternation..
||交＊||が近くにある。
||交＊||の周りに人がたくさんいた。
向こうの||交＊||で聞いてください。
迷子の子が||交＊||でしくしく泣いていた。","こうばん,交番","alternating (current, stress, etc.); alternation; koban; police box; small neighborhood police station",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"behind; in back; in the rear
あなたは私を||後＊||へ押し始めた。
キング牧師は首を撃たれ、||後＊||に倒れた。
バスの||後＊||へお詰め願います。
はるか||後＊||の水平線の上に太陽がのぼった。
||後＊||の敵は現状あくまで退路を断つだけの存在。
敵が||後＊||から攻めてきた。","こうほう,後方","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"wide plain
新たな入植者達がその広大な||広＊||を開墾した。","こうや,ひろの,広野","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"company duties; government business; official bu..
彼は||公＊||でパリへ行っている。
彼は||公＊||で大阪に行った。","こうよう,公用","company duties; government business; official business; public business; government use; public use",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"coercive; forcible; high-handed; overbearing; pu..
トムってさ、ちょっと||強＊||なところがあるよね。
トムは「詰めてくれ」と言って||強＊||に割り込んで座った。
下院議員はその法案を委員会で||強＊||に可決させました。
与党は||強＊||に税制法案を通過させた。
||強＊||な販売員がすぐに契約書に署名するよう強く迫った。
政府はその法案を||強＊||に議会を通過させた。","ごういん,強引","coercive; forcible; high-handed; overbearing; pushy",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"(public) park
この道は||公＊||に至る。
そこは||公＊||もあるよ。
||公＊||で会えない？
||公＊||で散歩なう。
家の前は||公＊||です。
私は||公＊||に歩く。
私は||公＊||に行く。","こうえん,公園","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"lofty; noble
彼は||高＊||な望みを持っている。","こうえん,高遠","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"sum total; total amount
この数字を||合＊||しなさい。
勘定書を||合＊||して下さい。
||合＊||でいくらですか。
||合＊||は100だ。
彼はその数字を||合＊||した。
彼らは投票数を||合＊||した。
数字を||合＊||して下さい。","ごうけい,合計","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"declaration; profession
ディズニー好きを||公＊||している女は，多くの場合精神を病んでいる。
彼はそのことについて何も知らないと||公＊||した。
彼はその事件と関係がないと||公＊||した。
彼は自分の信念を||公＊||した。","こうげん,公言","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"plateau; tableland
||高＊||を散歩するのは楽しい。","こうげん,高原","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"construction; handicraft; maneuvering; manoeuver..
この手の||工＊||はすぐにバレる。
図画・||工＊||って、好き？
||工＊||が好きだ。
彼は||工＊||がうまい。
彼は||工＊||に熟練している。","こうさく,工作","construction; handicraft; maneuvering; manoeuvering; manufacturing; work",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"factory; mill; plant; workshop
川崎には||工＊||が多い。
||工＊||で働いています。
||工＊||で働きたいんだ。
彼は||工＊||で働いている。
彼らは||工＊||で働いた。
父は||工＊||で働いている。
自動車は||工＊||で作られる。","こうじょう,こうば,工場","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"key animation; key frame; original picture
||原＊||と複製とでは色調に微妙な差異がある。","げんが,原画","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"implicit; implied; unexpressed; unspoken
「今、行動を起こせ」という、それが伝える実際的な意味に加えて、即座の行動がなぜ重要であるかという多くの理由をも、||言＊||に示唆していたのであった。
その文章は||言＊||の意味を読み取らねばならない。
||言＊||の意味をとってください。
||言＊||の意味を読みとらなければいけない。","げんがい,言外","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"language
この||言＊||が大好きだ。
トムは||言＊||オタクだ。
数学は独自の||言＊||だ。
文化は||言＊||を破壊する。
私は||言＊||が好きです！
||言＊||が好きです。
||言＊||って難しい。","げんきょ,げんご,ごんご,言語","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"base form; original form
ひな祭りがいつ頃からある祭りなのか、はっきりとはしていないが、平安時代にはすでに流しびなの||原＊||があったようだ。","げんけい,原形","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"original language; original word
トムの自慢は『失われた時を求めて』全巻を||原＊||で読破したことだ。
日本語のむずかしさが、一握りの外国人を除いてすべての外国人が、||原＊||で日本文学に近づくのを妨げている。","げんご,原語","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"speech and behaviour (behavior)
彼の||言＊||はあまり一致しない。
彼は||言＊||、共に親切である。
彼は||言＊||が一致しない。
彼女の||言＊||は一致している。
林さんには、||言＊||を一致させる努力を求めたいと思います。","げんこう,言行","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"original work
この実写化は||原＊||ファンも納得です。
そのドラマは||原＊||と違っている。
その映画は||原＊||ほどおもしろくない。
その映画は||原＊||ほどおもしろくなかった。
その翻訳は||原＊||に見事に忠実であった。
||原＊||は学校の教科書として書かれた。","げんさく,原作","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"book in its original language (esp. a European l..
ガリ版刷りの||原＊||をLATEXで清書した。
この本は||原＊||の要約版です。
フランス語で書かれた||原＊||は私には太刀打ちできない。
||原＊||では主に英語を対象とした自然言語処理を取り扱っています。
日本語を扱う場合にも応用できるように、訳者のひとりである萩原正人が、日本向けに||原＊||にはない12章を書き下ろしました。","げんしょ,原書","book in its original language (esp. a European language); original document (not a copy or adaptation)",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"beginning; datum point; origin; origin (of coord..
||原＊||を中心とする半径2の円と，直線 y = x ? 1 の交点を求めよ。","げんてん,原点","beginning; datum point; origin; origin (of coordinate axes); starting point",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"assertion; declaration; statement
「わたしはキリストではありません」と||言＊||した。
その上院議員は、自分の選挙区の人々のために一身を捧げると率直に||言＊||した。
私は核実験に反対だと喜んで公式に||言＊||する。
首相は国民の合意がなければ新税は導入しないと||言＊||した。","げんめい,言明","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"field; moor; plain; waste land; wilderness
おととい、彼はその||原＊||で奇妙な出来事を目撃した。
この静かな||原＊||で狩猟をすることは禁止されています。","げんや,原野","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"fundamental truth; principle; theory
人間社会のことがらにおいて、恐怖ではなく希望が創造の||原＊||となる。
仏教の||原＊||に従って行動するのは難しいですか。
彼はひとつの||原＊||を考えだした。","げんり,原理","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"retainer; retinue; servant
ハンプダンプティは塀の上；ハンプダンプティは落っこった；王様の馬と王様の||家＊||を連れてくる；ハンプダンプティを元通りにできなかった。
ハンプティダンプティ、壁の上に座って、ハンプティダンプティ、ドシンと落ちた。王様の馬のみんなも王様の||家＊||のみんなもハンプティを元に戻せなかった。","けらい,家来","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"figure; form; morph; shape
one's appearance
悪は行うに易しくて、その||形＊||も無限である。","けいたい,なりかたち,形体","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"department of surgery; surgery (branch of medici..
||外＊||へ行ってください。","げか,外科","department of surgery; surgery (branch of medicine)",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"this morning
おや、||今＊||は早いですね。
トムは||今＊||なくなりました。
||今＊||の虹みた？
||今＊||は特に寒い。
盗人は||今＊||あげられた。
私は||今＊||、遅く起きた。
私は||今＊||とても遅く起きた。","けさ,こんちょう,今朝","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"association; guild; union
その||組＊||の賃上げ要求は穏当だった。
労働者の大半は||組＊||に属している。
彼らは私に、会社の||組＊||に入るよう頼んだ。
彼らは||組＊||の指導者たちと折り合った。
||組＊||はデモに参加しましたか。
||組＊||は無期限ストに入った。
経営者側と||組＊||は和解した。","くみあい,組合","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"boss (esp. yakuza); foreman
暴力団の||組＊||は団員全部に規則を守らせ、恐怖感によって、団員を掌握した。","くみちょう,組長","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"rift between clouds
太陽が||雲＊||から顔を出した。
月が||雲＊||から顔を見せた。
月が青白い顔を||雲＊||から見せ始めた。
雨の後、太陽が||雲＊||から現れた。
||雲＊||から太陽が覗いています。
||雲＊||が開け光が射した。","くもま,雲間","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"black (colour, color)
三原色を混合すると||黒＊||ができる。
我々はしばしば||黒＊||を死と結び付けて考える。","くろいろ,こくしょく,黒色","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"black clouds; dark clouds
あの||黒＊||を見てごらん。
じきに雨になるでしょう。あの||黒＊||を見てごらん。
私たちの頭の上には||黒＊||があった。
||黒＊||が垂れ込めていた。
||黒＊||が空一面に広がった。","くろくも,くろぐも,こくうん,黒雲","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"circumstance; condition; decency; dignity; face;..
星空を見上げると、音もしないで何匹も蝙蝠が飛んでいる。その姿は見えないが、瞬間瞬間光を消す星の||工＊||から、気味の悪い畜類の飛んでいるのが感じられるのである。","ぐわい,工合","circumstance; condition; decency; dignity; face; health; luck; manner; propriety; state; state (of health); way",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"deputy head teacher; vice principal
クレンペ||教＊||は無骨な男だが、自分の学問の秘密には深く浸っていた。","きょうとう,教頭","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"high wind; moderate gale; strong wind
夜には||強＊||も収まった。
小屋は||強＊||に持ちこたえられまい。
屋根は||強＊||に飛ばされた。
||強＊||が吹いていた。
||強＊||になるらしいよ。
彼は||強＊||で帽子を飛ばされた。
船は||強＊||を受けて疾走した。","きょうふう,強風","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"fish meat
このウインナーは||魚＊||ソーセージみたいな味がする。
||魚＊||ソーセージはいつもストックしている。","ぎょにく,魚肉","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"low-ranking member of a large group; rump of a c..
鶏口となるも||牛＊||となるなかれ。","ぎゅうご,牛後","low-ranking member of a large group; rump of a cow",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"arms; bow and arrow; weapon
トムは||弓＊||で魚を捕るのが好きだ。","きゅうし,ゆみや,弓矢","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"Japanese archery; kyudo
明君って毎週金曜日に||弓＊||をするんだって。
里さんは週末に||弓＊||をします。","きゅうどう,弓道","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"beef
この||牛＊||は柔らかい。
これは||牛＊||？それとも豚肉？
トムは||牛＊||を食べないんだ。
何よりも||牛＊||が好き。
||牛＊||にしてください。
||牛＊||は高い。
神戸は良質の||牛＊||で有名だ。","ぎゅうにく,牛肉","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"curriculum; subject
この||教＊||は何単位ですか。
どの||教＊||が一番好き？
どの||教＊||が不得意ですか。
どの||教＊||が得意ですか。
学校で好きな||教＊||って何？","きょうか,教科","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"church; congregation
あれは||教＊||です。
トムは||教＊||にいます。
トムは||教＊||に行くの？
ニセ||教＊||に騙されるな。
||教＊||に行きました。
||教＊||のそばを通ろう。
日曜には私は||教＊||に行く。","きょうかい,教会","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"now and anciently
私は||今＊||いお城にいます。","きんこ,今古","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"birthplace; hometown; native place; one's home
今朝私は||国＊||から父が病気になったという電報を受け取った。","くにもと,国元","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"domestic; internal
ＦＥＮは||国＊||ニュースを放送していない。
アメリカへ行くくらいなら、||国＊||にいるほうがましだ。
全国民が賛成しているわけではなく、||国＊||でも賛否両論あります。
||国＊||は防衛問題で沸騰した。
彼は||国＊||でも国外でも有名である。
彼女は||国＊||でフィギュアスケートの第一人者だと認められている。","くぬち,こくだい,こくない,国内","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"base of the throat; bottom of the neck
トムはメアリーの||首＊||にキスをした。","くびもと,首元","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"making by oneself; one's own work
ギョウザは皮から||自＊||します。
へえ、ギョウザ作るとき皮から||自＊||するんだ。
彼はその少女のために||自＊||の曲を一曲弾いた。
彼らはパソコンを趣味で||自＊||している。","じさく,自作","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"action; effect; function; operation
原因と結果はお互い||作＊||し合う。
日光は皮膚に||作＊||する。
酸は、金属に||作＊||する。
酸は金属を含むものに||作＊||する。
酸は金属を含む多くのものに||作＊||する。","さよう,作用","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"one's own room
トムは||自＊||にいます。
子供のころ、私は一人、||自＊||で何時間も本を読んで過ごしたものだった。
彼は||自＊||に閉じこもった。
彼女は||自＊||で泣いていた。","じしつ,自室","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"belonging to the company; in-house; company one ..
会議場内で||自＊||の製品の展示場を設けたいとお考えでしたら、早急にご連絡下さい。","じしゃ,自社","belonging to the company; in-house; company one works for; one's company",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"giving oneself up; surrender (to the authorities..
しかし、これではまるで私が誘拐しましたと||自＊||して出るようなもので、そんな馬鹿なことをするやつはあるまい。
その犯人は警察に||自＊||した。
ひき逃げの犯人は翌日父親に伴われて||自＊||してきました。
彼は警察に||自＊||したそうです。
私は彼を説得して警察に||自＊||させた。","じしゅ,自首","giving oneself up; surrender (to the authorities); turning oneself in",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"by nature; from the start; naturally; originally..
この薬はそれ||自＊||では毒ではない。
徳はそれ||自＊||が報いである。
競争それ||自＊||は善でも悪でもない。
競争それ||自＊||は悪くない。
考えそれ||自＊||は、悪くない。","じたい,自体","by nature; from the start; naturally; originally; one's own body; oneself; itself",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"mayor
||市＊||は市政を司る。
||市＊||は彼に市の鍵を贈った。
彼は||市＊||に再選された。
彼は||市＊||に選ばれた。
彼は||市＊||に選出された。
彼は||市＊||を務めた。
私は||市＊||に立候補した。","しちょう,市長","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"comprehension; head of natural hair; intelligenc..
彼は勉強はそれほど出来なかったらしいが、仕事は抜群に出来る。物事の鍵を見付けるのが天才的なのだ。知識では負けない。でも現場では勝てる気がしない。こういうのを「泣く子と||地＊||には勝てない」というのだろう。","じあたま,じとう,地頭","comprehension; head of natural hair; intelligence; smarts; wigless head
estate steward; lord of a manor",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"outside the city; suburbs
すみません。ニューヨーク||市＊||にいくシャトルバスはどのくらいの間隔で走っていますか。
||市＊||へ行くバスはどこから出ていますか。","しがい,市外","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"coast (esp. as seen from the water); countryside..
この||地＊||には台風が良く来ます。
この||地＊||は盆地になっている。
この||地＊||を寒波が襲った。
その||地＊||は天然資源に富む。
||地＊||のニュースは次に放送されます。
||地＊||の道路整備のための財源確保が必要です。
米はこの||地＊||の主な農作物です。","じかた,ちほう,地方","coast (esp. as seen from the water); countryside; person in charge of music (in a Japanese dance performance); person singing ballads (in noh); rural area; shore; the country; the provinces
area; civilian society; countryside; district; locality; region; rural area; the country; the provinces",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"self-support
ヘンリーは||自＊||してもよい年ごろだ。
君はもう、||自＊||できる年頃だ。
彼は||自＊||するだけでせいいっぱいだ。
彼は||自＊||するだけで精一杯だ。
彼は||自＊||するので精一杯だ。","じかつ,自活","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"class; hour; lesson; period; time
夕食の||時＊||だ。
寝る||時＊||よ。
||時＊||ある？
||時＊||なの？
薬の||時＊||だ。
起きる||時＊||だ。
起きる||時＊||よ。","じかん,時間","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"geographical features; terrain; topography
Boston Dynamicsのロボット「RHex」は、いろんな||地＊||を走れるすごいやつです。
オーストリアの山がちな||地＊||を見て、ボガート氏の『サウンド・オブ・ミュージック』を思い出しました。
それからその路線の通る最良の道筋を決める必要がある。それは何よりもその路線が通る||地＊||によって決まる。
ヘリコプターの運転席からなら、その地の素晴らしい||地＊||を見渡すのは容易い。
暖かい軽い空気は山越えすると上空に上昇し、地上には下りてこないことなど、風は||地＊||によって変わります。","じぎょう,ちけい,地形","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"one's own hair; real hair
||地＊||は金色なんです。","じげ,地毛","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"consideration; thinking; thought
お前の||思＊||パターン、読まれてるぞ。
この論文は私の||思＊||に影響を及ぼすだろう。
偉大な||思＊||は心より生じる。
||思＊||は言葉によって表される。
||思＊||は言葉によって表現される。
私の||思＊||は当てもなく曲がりくねる。
西欧の||思＊||はすべて等質です。","しこう,思考","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
"one's own country
その審判は||自＊||の肩をもった。
彼は||自＊||に大きな影響を与えている。
彼は||自＊||の立場からものを考える。
彼らは||自＊||の権利を擁護した。
私は||自＊||を愛さずにはいられない。
||自＊||の言葉について、いくら知っても知りすぎることはない。","じこく,自国","",Guess the term having 2 (Grade-2 level) Kanji or its reading(not strictly same reading as one in the example),Text
