Question,Answer,Comment,Instruction,Render As
"「学園の〇下で、濃厚なキスシーン・・・聞いたぞ聞いたぞ」「濃厚じゃなーい！話に尾ひれ付いてるって・・・」
〇下から居間、台所、トイレに行けます。また階段を上がれば、寝室と浴室があります。
ジョニー君は〇下で座っていましたが、どうしても笑いが止まりません。",廊,"廊:corridor;hall;tower",Guess the hidden Kanji,Text
"清〇潔白できこえた彼が、汚職なんかに手を染めるわけない。
破〇恥な人間は自分の母さえも裏切るだろう。
彼女は殺人の〇で牢屋に入れられてしまった。",廉,"廉:account;purity;honest;low price;cheap;rested;contented;peaceful;bargain;reason;charge;suspicion;point",Guess the hidden Kanji,Text
"宮〇では、平安初期には中国文化の模倣一辺倒でしたが、平安中期には日本的な美意識に基づいた文化が花開きました。
シェークスピアの時代に、つまり１６世紀に、テニスはイギリスの宮〇でとても人気があった。
法〇弁護士達はマフィアのボスの用いる黙秘戦術をかわすことができなかった。",廷,"廷:courts;imperial court;government office",Guess the hidden Kanji,Text
"ドミトリー様、おはようございます。情報のご提供ありがとうございます。一度〇社の技術担当に見せて、対応可能かどうか相談してみますので少々お時間を下さい。ちなみにこの案件は、どちらの案件ですか？ロシアの話ですか？
〇社のエンジニアが日本国内で販売されている同様の製品と仕様を比較した結果、非常に競合力があると判断いたしました。
〇社はこの新製品を、新しい商品のジャンルを創り、新しい客層の創出を目標として位置づけています。",弊,"弊:abuse;evil;vice;breakage",Guess the hidden Kanji,Text
"ドヴォルザークの『スラヴ舞曲集』はもともとピアノ連弾曲として作られたが、後に作曲者自身の手で管〇楽用にも編曲された。
このギター、〇が一本足りないよ。
このギター、〇が一本切れてるよ。",弦,"弦:bowstring;chord;hypotenuse",Guess the hidden Kanji,Text
"その答えは、何かを達成できることなど冷笑し、恐れ、疑えとあまりにも長い間、多くの人から言われ続けてきた人々を、歴史の円〇に手をかけて向きを変え、もう一度、より良い明日のための希望へと導くものだ。
括〇は使わず、補足情報はコメント欄にてご対応ください。必要に応じて、2文を追加することもできます。
括〇を含む式を括〇を含まない式に変形する。",弧,"弧:arc;arch;bow",Guess the hidden Kanji,Text
"ある朝、美術家が海岸で流木を見つけました。彼はそれを自分の作業場に持っていき、現在、村の教会に立っている有名な聖母マリア像を〇り上げました。
これらはヘッジファンドを自分のリソースとは無関係の投資先とみなすことのリスク管理上の問題点を浮き〇りにしている。
産科医に加え、助産師も不足と我が国の産科医療が極めて深刻な状況にあることが改めて浮き〇りになった。",彫,"彫:carve;engrave;chisel",Guess the hidden Kanji,Text
"彼は最新の宇宙物理学の知見を下乳の揺れ方に応用させた博士論文で大学の学長から表〇された。
浅田〇の『構造と力―記号論を超えて』を読んだことがありますか？
表〇式？表〇台？のポディウムの綴りを教えてください。",彰,"彰:patent;clear",Guess the hidden Kanji,Text
"そこで、子供らしさが、〇々に失われていく現状への反省から、教育制度や社会の仕組みといった根本的なものの見直しが、今、真剣に考えられるようになってきている。
だが、〇々に生活水準が高まるようになるにつれて、ますます大勢の人が我が家に浴室を持つようになった。
駅にもどるには遠い道のりであったが、〇々にその古い荷馬車は近づいて行った。",徐,"徐:gradually;slowly;deliberately;gently",Guess the hidden Kanji,Text
"現在の需給のアンバランスは〇環的な現象というより、需要側の構造的変化を反映するものと考えられている。
肺、心臓、静脈、動脈、毛細血管により〇環器系が形成されています。
景気〇環とは好況時と不況時が交互に繰り返し起こることである。",循,"循:sequential;follow",Guess the hidden Kanji,Text
"大学出たての新人は資料を作ったり、コピーをとったりと裏方仕事に〇するのだろうと、勝手に想像していたのですが見事に裏切られました。
弁護士というものは、苦境を切り抜けるために、ささいな点についても〇底して調べ、同じことを反覆して調べてみることが大切である。
その国会議員は陰謀のニュースを発表した。そして、ためらうことなく、その陰謀にたいする〇底した対抗処置をとった。",徹,"徹:penetrate;clear;pierce;strike home;sit up (all night)",Guess the hidden Kanji,Text
"彼は社会を〇避して自分の中に閉じこもるというよりは、社会に対して常に攻撃的な態度をとり続けた。
真っ赤な手紙を〇々しげに見つめ、これが悪名高い赤紙ってヤツなのか？
どう思うって・・・それじゃあ〇憚のない意見を言わせてもらうけどね。",忌,"忌:mourning;abhor;detestable;death anniversary",Guess the hidden Kanji,Text
"〇耐強く事実を覚えていくことが、自己を表現したり判断を下したりする技術を身につけることにより遥かに大切とされているのである。
『カムイの剣』は、1868年の徳川将軍時代の崩壊と、明治天皇下での日本の復興という変革期を舞台にした、一種の侍/〇者物語だ。
しかしながら、このストライキは平和的ではなく、マーテイン・ルーサー・キング・ジュニア牧師は労使双方に〇耐と平静さを求めた。",忍,"忍:endure;bear;put up with;conceal;secrete;spy;sneak",Guess the hidden Kanji,Text
"言葉にできないものを大切にするのは大事なことだが、言葉を使って言葉にできないものに肉薄しようとする努力を〇ってはならない。
〇惰だから自分で芝を刈れないという理由だけでたくさんのお金を使うように思われたが、その仕事をすっかり彼に任した。
２０歳を過ぎたらお肌の曲がり角って知らないの？毎日のお手入れを〇ったらだめよ。",怠,"怠:neglect;laziness",Guess the hidden Kanji,Text
"青春時代を〇けて過ごすな。さもないと後で後〇するぞ。
彼はその前の学期に〇けてしまったことを後〇した。
今そんなに〇けていては、将来きっと後〇するよ。",怠悔,"悔:repent;regret
怠:neglect;laziness",Guess the hidden Kanji,Text
"〇け〇がなかったら彼は金持ちになっていたかもしれない。
彼の〇け〇は我慢の限界を越える。",怠癖,"怠:neglect;laziness
癖:mannerism;habit;vice;trait;fault;kink",Guess the hidden Kanji,Text
"〇慢な労働者は全員解〇しなければならない。
彼は〇け者であるという理由で解〇された。
彼女は職務を〇ったため解〇された。",怠雇,"怠:neglect;laziness
雇:employ;hire",Guess the hidden Kanji,Text
"オニは巨人の〇物です。その皮膚の色はいろいろで、青かったり赤かったりです。鬼は頭に二つの角があるほか、長い爪と牙をがあります。鬼は虎皮の腰巻を身につけ棍棒で武装しており、若い女性をさらうのを好みます。
アメリカでは、すべてが可能であることを疑い、我々の開拓者の頃の夢が現代に生きているかを〇しみ、民主主義の力に疑問を呈する人がまだいるなら、今夜がその答えだ。
そのボクシング試合は完全に一方的だった。一方のボクサーはひどく打たれて〇我したので、そのマネージャーは敗北を認めなければならなかった。",怪,"怪:suspicious;mystery;apparition",Guess the hidden Kanji,Text
"実はその夜盗をけしかけたのは私でしてな・・・グフフフフ。なあに，あんたも彼には〇みがあったんだろ？悪い取引じゃなかったってことでござんすよ。
この部屋には遺〇がたくさんありますが、好意はほとんどありません。
そのカルトへの彼の積年の〇みが、前総理の射殺となって暴発した。",恨,"恨:regret;bear a grudge;resentment;malice;hatred",Guess the hidden Kanji,Text
"もし〇介が訪ねてきても、私は家にいないって言ってよ。もうあいつの顔なんか見たくないの。
あのさ〇平、この問題・・・食塩水のやつなんだけど・・・。
〇子は鼻歌を歌いながら行ってしまった。",恭,"恭:respect;reverent",Guess the hidden Kanji,Text
"「電動自転車に乗ってる奴ってずるいよな」「どうしたの？」「だって、こっちは一生懸命汗水たらして漕いでるのに、涼しい顔して勝ち誇ったように横を追い抜いてくんだよ。めっちゃ〇しい」
過ぎたことを〇やんでも、しょうがないじゃないか。目はどうして前についていると思う？前向きに進んでいくためだよ。
高校時代について最も後〇することを人々に尋ねると大抵の人は決まってこう言う。時間を無駄にしすぎていた、と。",悔,"悔:repent;regret",Guess the hidden Kanji,Text
"我々の最優先事項はこの論争にきっぱりと決着を付ける事だ。そのためには相手側との妥協も覚〇している。
トムと飲みに行くんだったら、突拍子もないホラを吹くだろうから、覚〇した方がいいよ。
この件については彼が間違っているということを、私は彼にはっきり〇らせねばならない。",悟,"悟:enlightenment;perceive;discern;realize;understand",Guess the hidden Kanji,Text
"結愛と〇真は朝から終電まで1日中歩き続けた。
俺の師匠は〇々自適の生活をしている。
決して〇長な仕事ではない。",悠,"悠:permanence;distant;long time;leisure",Guess the hidden Kanji,Text
"医療行為により〇者が死亡している場合、その医療行為に過失があれば、過失の程度を問わず、直ちに「異状死」に法的に該当しない。
女性有職者における自殺の原因・動機は、うつ病などの神経疾〇の比率が非常に高く、全体の約４割にも及ぶと言われている。
複数の呼吸器疾〇による衰弱のため、彼は先週、指揮者としての仕事を断念する旨の発表を余儀なくされたばかりでした。",患,"患:afflicted;disease;suffer from;be ill",Guess the hidden Kanji,Text
"〇者の〇状は日ごとに変化する。
〇者の〇状は全く絶望的だ。",患症,"症:symptoms;illness
患:afflicted;disease;suffer from;be ill",Guess the hidden Kanji,Text
"厚生労働省の方針に合わせ、一部の医療機関では、慢性疾〇等を有する定期受〇者に対し「電話〇療による処方箋の発行」の取り扱いを始めた。これは重篤化しやすい慢性疾〇者に対しての感染予防のための処置である。
新しい調査では、６５歳以上の病院〇者の〇察記録には誤りが多く、重大な〇察ミスにつながりかねない、ということです。
医者が〇者を丹念に〇察したおかげで、〇者はどんどんよくなった。",患診,"患:afflicted;disease;suffer from;be ill
診:checkup;seeing;diagnose;examine",Guess the hidden Kanji,Text
"オーナーはお気に入りの選手が出てご満〇中です。
彼は私の失敗にご満〇の体でそこに座っていた。",悦,"悦:ecstasy;joy;rapture",Guess the hidden Kanji,Text
"ロシア：人質事件の犠牲となった方々に哀〇の意を表す。
私たちは皆事故による死者に哀〇の意を表した。
人々は彼の突然の死を深く〇んだ。",悼,"悼:lament;grieve over",Guess the hidden Kanji,Text
"多くの実業家たちは政府の役人にとり入るために、進物や金を〇しげもなくあたえる。
話題の本とかは全然知らないな。読み逃しても不味いとも〇しいとも思わない。
あなたほどの才能の持ち主が世間に知られずにいるのは〇しいことです。",惜,"惜:pity;be sparing of;frugal;stingy;regret",Guess the hidden Kanji,Text
"幼少の時、父が死んで、その弟が、時代の衰勢と、自分の怠〇とから、すっかり、身代をつぶしてしまったらしく、後に、筆墨行商人になって、私の家へ、よく来たが、くると、母に叱られて、よわっていた。
怠〇だから自分で芝を刈れないという理由だけでたくさんのお金を使うように思われたが、その仕事をすっかり彼に任した。
高校時代からつきあっている彼氏はいるものの、つきあいが〇性になっていると感じ、不満をつのらせている。",惰,"惰:lazy;laziness",Guess the hidden Kanji,Text
"チーズの中で、私が好きなのはカマンベール、香りがより好きです、なぜならば私に郷〇を感じさせるから。
郷〇にふける時、私達は子供時代をこの上なく幸福な時期と考える傾向があるかもしれない。
「このたびはご〇傷さまでございます」とひとことお悔みの挨拶をします。",愁,"愁:distress;grieve;lament;be anxious",Guess the hidden Kanji,Text
"もしあなたが、誰かに期待したほほえみが得られなかったら不〇快になる代わりに、あなたの方からほほえみをかけてごらんなさい。実際ほほえみを忘れたその人ほどあなたからのほほえみを必要としてる人はいないのだから。
私は彼の振る舞いがそんな不〇快なレベルにまで成り下がっているとは思わなかった。
真夜中の電話には、びっくりさせられたり不〇快な思いをさせられる。",愉,"愉:pleasure;happy;rejoice",Guess the hidden Kanji,Text
"男性が女性よりすぐれているとか、女性が男性よりすぐれているとか考えるのは、〇かであるばかりでなく、こっけいなことである。
「ああ、これが〇息のタカシね」「え、は・はい。〈故〉タカシ君ですね！」「フーちゃんまだ死んでないよ！たぶん」
口を開いて〇かさについて疑問を解消するより、口を閉じたままで〇かに見られる方がまだいい。",愚,"愚:foolish;folly;absurdity;stupid",Guess the hidden Kanji,Text
"わずか６ヶ月後に最初の仕事を止めるとしたら、〇かとは言わないまでも〇いとは言えない。
〇行なしに生きている人は、その人が考えているほど〇明ではない。",愚賢,"愚:foolish;folly;absurdity;stupid
賢:intelligent;wise;wisdom;cleverness",Guess the hidden Kanji,Text
"お前の〇痴は、聞き〇きたよ。
彼女の〇痴は聞き〇きた。",愚飽,"愚:foolish;folly;absurdity;stupid
飽:sated;tired of;bored;satiate",Guess the hidden Kanji,Text
"「なぜ物乞いなんかしてるんだね、ディオゲネスよ」「〇悲深さというのを教えてやってるんだ」
〇善事業にそのような多額の寄付をすることは、彼を名士になったような気分にさせた。
その〇善団体には、およそ２０億円の寄付をした人物の名前が付けられている。",慈,"慈:mercy",Guess the hidden Kanji,Text
"彼は持っていた金を全部〇善〇設に寄付した。
彼は自分の金をすべて〇善〇設に寄付した。",慈施,"慈:mercy
施:give;bestow;perform;alms",Guess the hidden Kanji,Text
"そんなに〇てて運転して、一体、どこへ行こうってんだよ。時間はあるんだから、安全運転してくれよ。
恵子はいつもグースカ寝てるじゃないか。食事を楽しんで貰いたい気持ちは分かるが、そんな〇てるな。
不動産市場が低迷しているため、東京の土地所有者たちは恐〇をきたしています。",慌,"慌:disconcerted;be confused;lose one's head",Guess the hidden Kanji,Text
"それ金を愛するは諸般の惡しき事の根なり、ある人々これを〇ひて信仰より迷ひ、さまざまの痛をもて自ら己を刺しとほせり。
トムはメアリーをお姉ちゃんのように〇ってるんだ。
その飄々とした人柄が老若男女に〇われている。",慕,"慕:pining;yearn for;love dearly;adore",Guess the hidden Kanji,Text
"事実は明白だ。それを混乱は憤〇するだろう、無知は嘲笑するだろう、悪意は曲げようとするだろう、しかしそれが事実なのだ。
肉は桃色をしているといったことについてのすべての〇世観念や先入観。
うそをついているぞと私が言うと、彼女は憤〇していた。",慨,"慨:rue;be sad;sigh;lament",Guess the hidden Kanji,Text
"彼がちょっとした仕事のミスのことでくよくよしているので、偉人の失敗のエピソードを引き合いに出して〇めてあげた。
たとひわれ死のかげの谷をあゆむとも禍害をおそれじ、なんぢ我とともに在せばなり。なんぢの笞なんぢの杖われを〇む。
昔は、母親たちが自分の息子に対して、自〇行為をすると目が見えなくなるかもしれないぞ、と言った。",慰,"慰:consolation;amusement;seduce;cheer;make sport of;comfort;console",Guess the hidden Kanji,Text
"私ね、結婚する前は「田中」っていう名字で「田中〇子」だったんだけど、結婚した相手が「小池」っていう名前でさぁ、気づいたら上から読んでも下から読んでも同じ名前になってた。
貴社におかれましては益々ご隆昌のこととお〇び申し上げます。
田中〇子（２５歳）にはどんなあだ名が最適だと思いますか？",慶,"慶:jubilation;congratulate;rejoice;be happy",Guess the hidden Kanji,Text
"〇国者はいつも国のために死のうと訴えていて、国のために人を殺そうとは言わない。
来る途中、お店に寄って食材を買って来たんです。備えあれば〇いなし、です。
表面的な物事に一喜一〇する人が人を管理する立場につくべきではない。",憂,"憂:melancholy;grieve;lament;be anxious;sad;unhappy",Guess the hidden Kanji,Text
"人を許すことを覚え、身につけなければいけません。許す力量のない者には、愛する力もありません。最悪の人間にもどこか取り柄があるように、最高の人間にも悪い面はあります。これがわかれば、敵を〇む気持ちが薄れます。
闇は、闇で追い払うことはできない。光だけがそれを可能にする。〇しみは〇しみで追い払うことはできない。愛だけがそれを可能にする。
わざわざ〇まれ役を買って出るようだが、でも一つ聞きたいね。期待しているような客がもし一人もいなかったらどうすればいいんだ。",憎,"憎:hate;detest",Guess the hidden Kanji,Text
"事実は明白だ。それを混乱は〇慨するだろう、無知は嘲笑するだろう、悪意は曲げようとするだろう、しかしそれが事実なのだ。
たまには酒にでも酔ってはじけて日頃の鬱〇晴らしたほうがいいんじゃないか。
うそをついているぞと私が言うと、彼女は〇慨していた。",憤,"憤:aroused;resent;be indignant;anger",Guess the hidden Kanji,Text
"私の学校は大きな学校なので、私は５分の休〇時間の間に教室から別の教室に行くために走らなければなりません。
第四に、小熊を連れ去ることに成功しても、私たちは休〇をせずに山を駆け上がることができるだろうか。
十分間の休〇を与えられ、乱れた髪を結い直し、肩の汗をぬぐって、支度部屋で呼吸を整える。",憩,"憩:recess;rest;relax;repose",Guess the hidden Kanji,Text
"今では交通機関が発達したため、歩く人が少ないのは遺〇である。
遺〇ながら、２月２７日のお約束を守ることが出来ません。
大変遺〇ながら彼女が亡くなったことをお知らせします。",憾,"憾:remorse;regret;be sorry",Guess the hidden Kanji,Text
"芸術に没頭しているとてもたくさんの人たちとも〇意にしてきた。
ミーティングを持つ機会を再びくださるよう〇願しております。
彼の妻は彼に危険を冒さないでね、と〇願した。",懇,"懇:sociable;kind;courteous;hospitable;cordial",Guess the hidden Kanji,Text
"「お電話ありがとうございます。〇石はなや、フロントマネージャーの山田でございます」「すみません、予約をしたいんですけど」「お食事ですか？ご宿泊ですか？」「食事です。2月12日なんですけど」「かしこまりました。確認致しますので少々お待ち頂けますか」「はい」
さよなら！さよなら！ああ、別れというものは悲し〇かしいものじゃ。夜が明くるまで、こうしてさよならを言うていたい。
極端に言うと、彼は、自己のテーゼに完全に自信を持っているものが発揮できる虚心坦〇さで書いてはいないのである。",懐,"懐:feelings;heart;yearn;miss someone;become attached to;bosom;breast;pocket",Guess the hidden Kanji,Text
"バイキンマンはいつもこてんぱんにやられているのに、〇りずに悪いことばかり繰り返している。
ついに、彼はその暴力犯罪を犯したことで〇役５年の判決を言い渡された。
このドラマは単純な勧善〇悪もので、今一つ深みに欠けて物足りない。",懲,"懲:penal;chastise;punish;discipline",Guess the hidden Kanji,Text
"だから我々は新しい愛国心とを喚起して、我々一人ひとりが援助して、一生〇命働き、我々自身ではなく互いに面倒を見る決心する責任を呼び起こそう。
彼は初めてヘルスクラブに行ったときには一所〇命だったが、何ヶ月後、まじめな態度を失って、結局、ヘルスクラブを辞めた。
一生〇命作られたゲームには、一生〇命に取り組むのが礼儀なんだよ？ポーズボタンなんて押したらゲームに失礼だもん。",懸,"懸:state of suspension;hang;depend;consult;distant;far apart",Guess the hidden Kanji,Text
"母国語が日本語ではない方々が、一生〇命〇張って書いておられる日本語は、多少違っていても頭の中で補正して読んでしまいます。
一生〇命〇張ったことのある人や〇張っている人同士の会話は、深みがあって面白いです。
それは、たとえ間違いをおかしたとしても、一生〇命に〇張るということです。",懸頑,"懸:state of suspension;hang;depend;consult;distant;far apart
頑:stubborn;foolish;firmly",Guess the hidden Kanji,Text
"私たちはその石を〇命に押してみたが無〇だった。
彼は一生〇命努力したが無〇だった。
彼は一生〇命やったが無〇だった。",懸駄,"懸:state of suspension;hang;depend;consult;distant;far apart
駄:burdensome;pack horse;horse load;send by horse;trivial;worthless",Guess the hidden Kanji,Text
"其の日は一日淋しいペンの音を聞いて暮した。其の間には折々千代々々と云う声も聞えた。文鳥も淋しいから鳴くのではなかろうかと考えた。然し縁側へ出て見ると、二本の留り木の間を、彼方へ飛んだり、此方へ飛んだり、絶間なく行きつ〇りつしている。少しも不平らしい様子はなかった。
勉強する子ども、仕事につく大人、病を克服して健康を取り〇した人、その一人一人が、祭壇にささげられたろうそくのように、信じる人すべての希望を明るくします。
ハンプティダンプティ、壁の上に座って、ハンプティダンプティ、ドシンと落ちた。王様の馬のみんなも王様の家来のみんなもハンプティを元に〇せなかった。",戻,"戻:re-;return;revert;resume;restore;go backwards",Guess the hidden Kanji,Text
"あなたは遅れを取り〇すために、もっと一生〇命に働かなければならない。
私は遅れを取り〇すために一生〇命勉強しなくてはならない。",戻懸,"懸:state of suspension;hang;depend;consult;distant;far apart
戻:re-;return;revert;resume;restore;go backwards",Guess the hidden Kanji,Text
"女〇が映画に行きたがっていることがよくわかったので、いじわるな亭主は一計を案じ、くるあてもない来客を家で待つことにした。
あの夫婦は共かせぎしている。だが亭主の給料のほうが女〇の給料よりも低い。亭主が女〇の尻にしかれるのも当然だ。
暖〇と同様に、冷〇時の消費電力量を測定し、旧型と省エネ型（２００１年製）のエアコンを比較しました。",房,"房:tassel;tuft;fringe;bunch;lock (hair);segment (orange);house;room",Guess the hidden Kanji,Text
"厨〇の床を〇除してます。
厨〇の〇除がまだだわ。",房掃,"掃:sweep;brush
房:tassel;tuft;fringe;bunch;lock (hair);segment (orange);house;room",Guess the hidden Kanji,Text
"〇の傍に、精巧な、軽金属製のロボット——侵入者を防ぐためのロボットが、冷かに立っていた。
大聖堂は西の〇にロマネスク様式の名残があり、半円状のアーチを見ることができる。
「立入禁止」という表示を無視して、彼女は〇を押し開けて中に立ち入った。",扉,"扉:front door;title page;front page",Guess the hidden Kanji,Text
"本来は、貧困層の女性や子供に医療保護を提供するために創設された制度である、アメリカ低所得者医療〇助制度が、今日では、その予算の約３分の１を老人に費やしている。
あなたには〇養しなければならない大きな家族がある。だが危険をおかしてまで大きな利益を得ようとするな。
２回目の人工内耳移植への低所得者医療〇助制度の適用不許可を取り下げる。",扶,"扶:aid;help;assist",Guess the hidden Kanji,Text
"トムの学校では、タトエバが大流行して学業に支障が出ているため、緊急職員会議が開かれて、生徒の例文の投稿は一日30文までとする措置が取られることになったが、学校側で生徒のアカウントを〇握しきれていないこともあり、対策は難航している。
３人のうちの１人が芝刈り機で私の庭を大雑〇にさっと刈り、もう一人が妻の庭の端の伸びた雑草をさっと２、３回刈り、残りの一人はトラックに上がってタバコをすっていた。
ペパーバーグは同じような方法を用いることによって、アレックスが、単に言葉の音だけでなく、意味も〇握するのに役立つと期待した。",把,"把:grasp;faggot;bunch;counter for bundles",Guess the hidden Kanji,Text
"日本では「自制心を凌駕する」という言い方がなされることは一切なく、「〇えきれない」「こらえられない」などと言います。
「お父さん、質問してもいい？」と彼女は経験を積んだ親なら誰でもおなじみの、我慢強く苛立ちを〇えた調子で口火を切った。
健康であれば、当然医療費を〇制できる。健康であれば働くことが出来、年金支給開始年齢の引き上げと支給額の〇制に役立つ。",抑,"抑:repress;well;now;in the first place;push;shove;press;seal;do in spite of",Guess the hidden Kanji,Text
"彼らは〇〇のない声で５０まで数えた。
彼の話し方には〇〇が欠けている。",抑揚,"揚:raise;elevate;hoist;praise;extol;fry in deep fat
抑:repress;well;now;in the first place;push;shove;press;seal;do in spite of",Guess the hidden Kanji,Text
"彼らは南ローデシアに着くと、共同給水設備のある泥でできた簡易住宅からなる移民キャンプか、ホテルを選〇しなければならなかった。そこで彼らは資産家として知られていたのでホテルを選んだ。
教育システムにおいて、本当の学びよりも受験での点数の方がより重要視されるのがわけわからない。こんなの、システムを実行しやすいだけで、ベストな選〇じゃないと思うな。
視覚そのものも選〇的になり、実際に存在するものの一部を無視することがあるし、脳もまた実際にはまったく存在しないものを見たと判断する場合があるのである。",択,"択:choose;select;elect;prefer",Guess the hidden Kanji,Text
"ジャーン。それじゃ春田くん、もう見てもいいわよ。みんなの浴衣、お〇露目ねぇ～。
メアリーは歌が上手だけど、それを〇露する機会はめったにない。
あなたは私の結婚〇露宴にもっと早く来るべきだったのに。",披,"披:expose;open",Guess the hidden Kanji,Text
"「なんでもかんでも、〇茶味にすればいいってもんじゃないよ」「思う。思う」
なぜその政治家は大多数の意見を〇殺しようとするのか。
なんでも〇茶味にすればいいってもんじゃないよ。",抹,"抹:rub;paint;erase",Guess the hidden Kanji,Text
"アンケートにお答えいただいた方の中から、毎月〇選で30名様に1万円分の商品券をプレゼントいたします。
批評家はこれまでに述べた特徴づけはすべて非常に〇象的であると反論するかもしれない。
「－osity」は語尾が「－ous」の形容詞から作られる〇象名詞の語尾。",抽,"抽:pluck;pull;extract;excel",Guess the hidden Kanji,Text
"しかし、その貸金庫に預けているものを狙った男達に、ハナを誘〇されてしまう。その誘〇犯達とは、実は刑事だった。
しかし、これではまるで私が誘〇しましたと自首して出るようなもので、そんな馬鹿なことをするやつはあるまい。
それで中央郵便局が焼けて、やつらが私たちの大統領を誘〇したことを知ったの。",拐,"拐:kidnap;falsify",Guess the hidden Kanji,Text
"それに彼女はそれを受け入れることを〇否したのでずいぶん不快な状態で生活してきたのである。「なんで自分のいやな場所に自分を縛りつけることで貯められるお金を全部使わなきゃならないの？」と文句を言いながら。
ガンの末期にあった彼は、輸血をきっぱりと〇絶したためにニューヨーク市のある退役軍人の病院から三度追い出されました。
彼女は白人のすぐ後に座り、彼女の後から乗ってきた白人の乗客に自分の席を譲るのを〇否した。",拒,"拒:repel;refuse;reject;decline",Guess the hidden Kanji,Text
"彼女があなたに話しかけるのを〇否するのも当然だ。なぜなら彼女はとても機〇が悪いからだ。
彼女は彼の助言どおりにすることをたぶん〇むだろう、というのは彼が〇いなので。
彼女は彼の忠告に従うことを〇みそうだ、というのは彼が〇いなので。",拒嫌,"拒:repel;refuse;reject;decline
嫌:dislike;detest;hate",Guess the hidden Kanji,Text
"極端な食事制限をする〇食〇の女子高生が増えている。
彼女は10代のころ〇食〇になった。
トムは高校生のころ〇食〇になった。",拒症,"拒:repel;refuse;reject;decline
症:symptoms;illness",Guess the hidden Kanji,Text
"若者は無気力だという神話を〇絶した若者たちが、給料の少ない、そして〇眠時間のもっと少ない仕事に自分を捧げるため、家と家族から離れて参加してくれた。だからこの選挙戦はますます力をつけたのです。
それは、無関心層の神話を〇否した若者-家と家族から離れ、賃金が安く、〇眠時間も短い仕事をする-からの強さを育てた。",拒睡,"拒:repel;refuse;reject;decline
睡:drowsy;sleep;die",Guess the hidden Kanji,Text
"その象達は大層大きな耳を二つ持っているにも〇らず、君の言う事を理解していないというのを知っているのかい。
君が一つの形式に〇っている限り、素晴らしい考えを思い付くことはできない。
生活苦であったにも〇らず、彼ほど良い生き方をした人を私は見たことがない。",拘,"拘:arrest;seize;concerned;adhere to;despite",Guess the hidden Kanji,Text
"君のメールは巧〇を見て取るには短すぎるな。
〇者にときめいてもらうでござる。",拙,"拙:bungling;clumsy;unskillful",Guess the hidden Kanji,Text
"〇弧は使わず、補足情報はコメント欄にてご対応ください。必要に応じて、2文を追加することもできます。
最も広い意味では、意思伝達は、人々の間の考えや感情を伝達するあらゆる形を包〇する。
日本は開発途上国に対し、２０億円の包〇援助を保証しました。",括,"括:fasten;tie up;arrest;constrict",Guess the hidden Kanji,Text
"何人も、〇問又は残虐な、非人道的な若しくは屈辱的な取扱若しくは刑罰を受けることはない。
大戦後、オランダは最も多くの日本人を〇問・処刑したが、中には無実の人もいた。
〇問にかけられて彼は犯していない罪を認めた。",拷,"拷:torture;beat",Guess the hidden Kanji,Text
"覚えようとするのじゃなくて、圧倒的な量を体にくぐらせるという方法は、性格に合う人間にとってはまったく努力のうちに入らない。楽すぎてそこに安住してアウトプットに〇まない人が出てくる。俺もそっちのタイプ。
日本人とアメリカ人との重要な違いの一つは、日本人が安全な人生のコースを選ぶ傾向があるのに対して、アメリカ人は人生を探求し、それに〇戦したがることである。
医者は、そのひん死の男は、数時間前に普通なら死んでしまっているところだといっているが、その男は、いぜん、死に〇んでいる。",挑,"挑:challenge;contend for;make love to",Guess the hidden Kanji,Text
"これ以上ここでもたついてると、後ろの第二関門からも増援が来て、〇撃されるかも知れねーんだぜ。
奥歯に物の〇まった言い方をせず、ズバリ直球で言ってあげる事をお勧めします。
・・・言いたいことは色々あるのだが、ここで口を〇むのは野暮というもの。",挟,"挟:pinch;between",Guess the hidden Kanji,Text
"ところどころ叫び声のような、うめき声のような効果音が〇入されていることも、不気味で気持ち悪かった。
このままでは熾烈な情報戦に勝てない。ＣＩＯの首を〇げ替えよう。
著者は自分の本に多くの〇し絵を入れた。",挿,"挿:insert;put in;graft;wear (sword)",Guess the hidden Kanji,Text
"二日も三日も〇しあるいて、いかにしても見つからぬというのが神隠しで、これに対しては右のごとき別種の手段が、始めて必要であったのだが、前代の人たちは久しい間の経験によって、子供がいなくなれば最初からこれを神隠しと推定して、それに相応する処置を執ったものである。
定住してる生活するほとんどのイタチ科と違って、クズリは、絶えず餌食を〇して、1500-2000平方キロまでを占める自分の土地の上で歩き回る。
私たちはその２人の少年をくまなく〇したが、２人とも見つからなかった。",捜,"捜:search;look for;locate",Guess the hidden Kanji,Text
"調査官は、証拠物件をもとめて残るくまなく〇〇した。調査官がその場を去る時、そこはまったく目茶苦茶だった。
警察は爆弾を〇〇する間ホテル周辺の道路を立ち入り禁止にした。
言うまでもないことだが〇〇は徒労に終わった。",捜索,"索:cord;rope;searching;inquiring
捜:search;look for;locate",Guess the hidden Kanji,Text
"私たちはいなくなった子犬を〇したが無〇だった。
群衆の中に彼を〇そうとしても無〇だ。",捜駄,"駄:burdensome;pack horse;horse load;send by horse;trivial;worthless
捜:search;look for;locate",Guess the hidden Kanji,Text
