Question,Answer,Comment,Instruction,Render as
"basket weave; decorating a metal surface with sm..
||七＊||ちゃんはほんとうにかわいいですね。","ななこ,七子","basket weave; decorating a metal surface with small dots resembling fish eggs; twill weave",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"(human) hand; aide; assistance; effort; hand (wo..
||人＊||が必要なら、手伝うよ。
多くの||人＊||は仕事を軽くする。
現在はこれ以上の||人＊||はいりません。
||人＊||が多ければ仕事は楽しい。
もっと||人＊||が必要だ。
このロボットは多くの||人＊||を省く。
||人＊||が必要なんです。
機械は多くの||人＊||を省く。
||人＊||が多ければ仕事は楽になるんだ。
||人＊||は、多いに越したことはない。","ひとで,人手","(human) hand; aide; assistance; effort; hand (worker); help; human act; labor; labour; manpower; someone else's hands; someone else's possession; work;any echinoderm of the class Asteroidea; asteroid; northern Pacific seastar (Asterias amurensis); sea star; starfish;any echinoderm of the class Asteroidea; asteroid; northern Pacific seastar (Asterias amurensis); sea star; starfish;(human) hand; aide; assistance; effort; hand (worker); help; human act; labor; labour; manpower; someone else's hands; someone else's possession; work",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"last month
会議は||先＊||でしたよ。
||先＊||、集会があった。
彼女は||先＊||仕事をやめた。
||先＊||は非常に寒かった。
会合は||先＊||行われた。
||先＊||引っ越しました。
彼は||先＊||妻と離婚した。
母は||先＊||から病気だ。
会合は||先＊||あった。
私は||先＊||風邪をひいた。","せんげつ,先月","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"February; second month of the lunar calendar;two..
リオのカーニバルは||二＊||に開催される。
||二＊||十四日に、アメリカ人はバレンタイン・デーのお祝いをする。
||二＊||には雪が多い。
||二＊||には少なくとも三日に一度は雪が降ります。","ふたつき,にがつ,二月","February; second month of the lunar calendar;two months",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"senior; superior; superiors
彼は||目＊||の人に対して丁重である。
||目＊||の人に対して帽子をとって挨拶するべきです。
||目＊||の人のすることについて話す時、尊敬語を使います。
||目＊||の方々を尊敬するべきだ。
||目＊||の人には礼儀正しくしなければならない。
ソレが年上や||目＊||の者に対する態度か！
最近、||目＊||の人に敬語を使わない若者が多い。
私は||目＊||として敬っている人を訪問しようと思う時には、まず最初に手紙を書いて面会したい理由を述べる。","めうえ,目上","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"a (musical) composition; a company (e.g. of sold..
もし万||一＊||伝いが必要なら、ぜひお知らせください。","いって,ひとて,一手","a (musical) composition; a company (e.g. of soldiers); a dance; a game (of go, shogi, etc.); a group; a match; a party; doing single-handedly; one hand; one's own effort;doing alone; doing single-handed; monopoly; one move (in go, shogi, etc.); only means; only way",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"4th day of the month; four days
三日たち、||四＊||たち、風が一度吹き、雨が二度降りました。
韓国旅行が三泊||四＊||で三万円だって。激安だよね。
雨は||四＊||間降り続いた。","よっか,四日","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"daimyo (Japanese feudal lord)
あの||大＊||は十万石を領している。
日本の封建時代には、最大の土地を所有した領主は「||大＊||」と呼ばれた。","だいみょう,大名","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"July; seventh month of the lunar calendar
||七＊||になると、だんだん暑くなります。
||七＊||からだんだん暑くなります。
「今日って、何日？」「||七＊||七日よ」
仙台では||七＊||に雨が多い。
この川は、||七＊||に泳ぐのは危険です。
七夕は||七＊||に祝う。
さくらんぼは六月か||七＊||に熟す。
一年の十二ヶ月とは、一月、二月、三月、四月、五月、六月、||七＊||、八月、九月、十月、十一月、十二月です。
||七＊||、もうすっかり夏であるべきはずだのに、この三日ばかり、日の目も見せず、時々降る雨に、肌寒いような涼しさである。","しちがつ,なながつ,七月","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"front lines; vanguard;(seizing the) initiative; ..
トムに||先＊||を打たれてしまった。
彼が何か言いかけたが||先＊||を打ってやった。
私は彼の質問の||先＊||を打った。","せんて,さきて,先手","front lines; vanguard;(seizing the) initiative; first move (in go, shogi, etc.); forestalling; moving first; person with the first move;(seizing the) initiative; first move (in go, shogi, etc.); forestalling; moving first; person with the first move;front lines; vanguard",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"8th day of the month; eight days
トムのお父さんは、||八＊||間の海外出張を終え、無事家に戻ってきました。
その一は、明治三十七年の九月||八＊||か九日の夜とおぼえている。
十二月||八＊||の開戦をスクープした夜、主筆として、眠れぬ夜を過ごした。
日本では、八月||八＊||はヒゲの日です。
五月の||八＊||は第二次世界大戦が終わった記念日なので、フランスでは祭日です。
日本の地名に、三日・六日・||八＊||・十日など日にちのつく町や市の名前がありますが、これらの大半は、昔そこでその日に定期市が開かれていたことに由来するといわれています。","ようか,八日","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"five great wisdom kings; the five elements (in J..
||五＊||湖は飲み水を供給する。","ごだい,五大","five great wisdom kings; the five elements (in Japanese philosophy: earth, water, fire, wind and void)",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"beginning; clue; first step; hint; lead; start; ..
とても魅力的な人に初めて会って、話の||糸＊||を見つけるのは、たいていかなり難しいものだ。
考古学者とは昔の民族の生活様式についての||糸＊||を捜し求める人達である。
わずかなヒントを||糸＊||にして、正しいこたえを見つけた。","いとぐち,糸口","beginning; clue; first step; hint; lead; start; thread end",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"16; sixteen
||十＊||歳ですよ。
今日は、二千||十＊||年十一月二十三日です。
トムさんとメアリさんは農場に住んで、||十＊||人の子供を持っている。
マリアは三||十＊||歳だ。
桃子は、おはじきを「一つ、二つ、三つ、四つ、五つ、六つ、七つ、八つ、九つ、十」まで数えると黙り込んでしまいました。お母さんが「十一、十二、十三」と続けると嬉しそうに「十四、十五、||十＊||」と数え続けました。
十、十一、十二、十三、十四、十五、||十＊||、十七、十八、十九、二十。","じゅうろく,十六","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"adult; exalted person; giant; great person; magn..
子どもは||大＊||の父親。
||大＊||っぽくなりたい。
正気を保つことができず、ばたばたと||大＊||は倒れていった。死んでいった。||大＊||は誰もいなくなった。
子供は||大＊||の父なり。
トムは||大＊||だ。
||大＊||２枚ください。
僕ももう||大＊||だ。
||大＊||になってよ！
君はもう||大＊||だ。
「ぼく早く||大＊||になりたい」「なんで？」「だって、||大＊||になったらもう勉強しなくていいんでしょ？」","たいじん,だいにん,おとな,大人","adult; exalted person; giant; great person; magnanimous person; person of virtue;adult; grown-up;adult; grown-up;adult; exalted person; giant; great person; magnanimous person; person of virtue",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"great cost; large amount of money
彼は||大＊||を手にした。
トムは||大＊||を稼いだ。
彼は||大＊||を寄付した。
彼は||大＊||を株に投資した。
トムに||大＊||をあげた。
||大＊||を運んでるの？
小金に賢く||大＊||に愚か。
彼は||大＊||を手に入れた。
そりゃ||大＊||だよ。
||大＊||を持つと怖くなる。","たいきん,おおがね,大金","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"30; thirty
彼女は||三＊||三歳です。
かぜで熱が||三＊||八度あります。
マリアは||三＊||六歳だ。
彼女は||三＊||五歳の女盛りだ。
その急行は午後六時||三＊||分着だ。
人の体は||三＊||前に成熟する。
僕はすでに||三＊||歳越えだ。
七時||三＊||分だった。
彼なら||三＊||分でここに来るよ。
授業は八時||三＊||分から始まる。","さんじゅう,みそ,三十","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"instructor; master; previous existence; teacher;..
スミス||先＊||は英語の||先＊||ですか。
トーマス||先＊||はとても有名な||先＊||です。
スワン||先＊||は私たちの英語の||先＊||だ。
平山||先＊||は大変良い||先＊||です。
加藤||先＊||は去年あなたの||先＊||でしたか。
山田||先＊||は物理の||先＊||ですか、化学の||先＊||ですか。
||先＊||の名前はグレイ||先＊||でした。
何と平山||先＊||は良い||先＊||でしょう。
グリーン||先＊||は全くひどい||先＊||だ。
田中||先＊||は私たち","せんしょう,せんじょう,ぜんじょう,シーサン,せんせい,先生","instructor; master; previous existence; teacher;boy; man;sensei; title or form of address for a teacher, master, doctor, lawyer, etc.; instructor; intimate or teasing form of address; master; one's elder; teacher;boy; man;instructor; master; previous existence; teacher;sensei; title or form of address for a teacher, master, doctor, lawyer, etc.; instructor; intimate or teasing form of address; master; one's elder; teacher;boy; man;sensei; title or form of address for a teacher, master, doctor, lawyer, etc.; instructor; intimate or teasing form of ad",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"sunrise
明||日＊||発するの？
品物は昨||日＊||荷されました。
明||日＊||かけるんですか？
あなたは明||日＊||発でしたね？
今||日＊||かけても明||日＊||かけても大差はないよ。
彼は明||日＊||発する予定だ。
明||日＊||発すると彼は言った。
明||日＊||発する予定なの？
彼らは明||日＊||発します。
今||日＊||発するの？","にっしゅつ,日出","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"person's name
Steveはアメリカの||人＊||だ。","じんめい,人名","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"Saturday and Sunday; weekend
夏休みに限らず、||土＊||に五百円玉が置かれていれば、いつも同じものを買っていた。
||土＊||以外は毎日来てるんだ。
||土＊||は休みよ。
||土＊||に宿題の提出が３つあった。","どにち,土日","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"decade; ten years
彼は||十＊||ぶりに見た。
この像は||十＊||前に作られた。
何もかも||十＊||前と同じだ。
工場は||十＊||前に閉鎖された。
父が死んで||十＊||になる。
女房の悪さは六||十＊||の不作。
日本を離れて||十＊||になる。
私は||十＊||間海外で生活した。
彼は||十＊||前に死んだ。
私は||十＊||見ていない。","じゅうねん,十年","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"large amount; large quantity; big mouth; boastfu..
||大＊||叩きは何もできない。
一人物と馬丁が騎馬で一月一日に牛小屋に至たりました。 だから数奇屋のなかで、可塑物の||大＊||が一つだけあります。","おおくち,おおぐち,大口","large amount; large quantity; big mouth; boastful speech; boasting; bragging; mouth opened wide; tall talk",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"fair weather; fine weather; weather
||天＊||、悪いよね。
||天＊||が回復した。
||天＊||が好転した。
何と酷い||天＊||だ。
ひどい||天＊||だ。
変な||天＊||！
||天＊||はいい？
||天＊||は上々だ。
そっちの||天＊||は？
ひどい||天＊||！","てんき,天気","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"effeminate man; feminine man; hermaphrodite; int..
加藤君のクラスには４０人の||男＊||がいる。
このビルは||男＊||宿泊可のカプセルホテルです。
||男＊||の間にはどうして違いがあるのか。
||男＊||間の友情って成立すると思いますか？
ロックは若い||男＊||に人気がある。
更衣室は||男＊||に別れていましたが、お風呂場に入って行ったら||男＊||区別なく、混浴でした。
結婚は||男＊||の結びつきである。
||男＊||はお互いに尊敬しあわなければならない。
家庭運営に関する||男＊||の意識のずれ。
||男＊||ともテニスに優勝し","だんじょ,なんにょ,おとこおんな,男女","effeminate man; feminine man; hermaphrodite; intersexual; mannish woman; masculine woman;both genders; both sexes; man and woman; men and women;both genders; both sexes; man and woman; men and women;effeminate man; feminine man; hermaphrodite; intersexual; mannish woman; masculine woman",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"admission (to a school or university); enrollmen..
その少年は||入＊||を許可された。
彼はこの春東京大学に||入＊||した。
彼女は||入＊||を申し込んだ。
彼は大学への||入＊||が許可された。
彼女はハーバード大に||入＊||した。
彼女は昨年この学校に||入＊||した。
無試験で||入＊||を許可された。
彼は大学に||入＊||を許可された。
||入＊||は申し込み順に許可します。
私の息子は、高校に||入＊||した。","にゅうがく,入学","admission (to a school or university); enrollment; enrolment; entrance; matriculation",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"Nihon University (abbr)
私は明||日＊||使館へ行きます。
昨||日＊||きな迷路に入りました。
私は昨||日＊||きな魚を捕まえました。
私は昨||日＊||きな魚を獲りました。
私は昨||日＊||きな魚を釣った。
彼女は昨||日＊||阪へ立った。
私たちは明||日＊||阪城に遠足に行きます。
私は今||日＊||変忙しい。
彼は昨||日＊||酒を飲んだ。
昨||日＊||きな魚を素手で捕まえました。","にちだい,日大","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"casual observers; feeling of being watched; publ..
村には人っ子一||人＊||えなかった。
見渡す限り人っ子一||人＊||えなかった。
通りには誰一||人＊||えなかった。
あすこの女の||人＊||て！
とおりには人一||人＊||えなかった。
通りには誰一||人＊||当たりませんでした。
あの||人＊||たことある？
日本語を話せる||人＊||っけ！
人っ子一||人＊||えなかった。
濃霧のため人っ子一||人＊||えなかった。","ひとみ,人見","casual observers; feeling of being watched; public eye; slit in the curtains that allows someone on stage to see the audience (in kabuki theatre)",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"all over the town; the whole town; throughout th..
その噂は||町＊||に広がった。
彼は||町＊||のうわさの的です。
||町＊||が暗くなっている。
||町＊||見物でもするか？
||町＊||、焼け野原となった。
||町＊||の人が知ってるよ。
||町＊||が眠っていた。
うわさは||町＊||に広まった。
||町＊||が大騒ぎをしていた。
噂は||町＊||に広まった。","まちじゅう,まちなか,町中","all over the town; the whole town; throughout the town;downtown;downtown;all over the town; the whole town; throughout the town",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"October; tenth month of the lunar calendar
一年の十二ヶ月とは、一月、二月、三月、四月、五月、六月、七月、八月、九月、||十＊||、十一月、十二月です。
今日は金曜日、||十＊||二十日だ。
結婚式は||十＊||末に行われる。
木の葉は||十＊||に落ち始める。
トムは||十＊||二十日にそれができると思っていた。
||十＊||の、ある朝のことだった。
||十＊||二十日の二時半に会えますか？
多分||十＊||にはオーストラリアに行くことが出来る。","じゅうがつ,十月","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"adult woman; grown-up woman;giantess; huge woman..
ジョーンは子供の頃はみじめだったが、のちに||大＊||優になった。
彼女は||大＊||優になろうという大望を抱いている。
その映画では二||大＊||優が顔合わせをした。","おおおんな,だいじょ,大女","adult woman; grown-up woman;giantess; huge woman;giantess; huge woman;adult woman; grown-up woman",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"medium fire; medium flame (cooking); medium heat
鍋にごま油を||中＊||で熱し、にんにく、鶏肉を入れて炒め、色が変わったら中華スープと白菜を入れて煮る。
ふたをして始めは強火、沸騰したら||中＊||にして約７分間煮ます。","ちゅうび,中火","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"(one's own) eyes and ears
自分の||目＊||で見聞きしていないものは、本当かもしれないが、本当ではないかもしれない。","めみみ,目耳","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"free associations; in and out; income and expens..
彼の図書室への||出＊||が許可されている。","しゅつにゅう,出入","free associations; in and out; income and expenses; run of the house",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"sun; Surya (Hindu sun god also revered as one of..
ここ数||日＊||気がめまぐるしく変わっている。
昨||日＊||気が良かったら、私たちは動物園に行っただろう。
私達は毎||日＊||気予報を知ることができる。
今||日＊||気がよければ、子供たちと散歩に行きたいと思っています。","にってん,日天","sun; Surya (Hindu sun god also revered as one of the twelve devas in Shingon Buddhism)",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"temporary absence from school
トムは||休＊||にはならなかった。","きゅうがく,休学","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"name of a neighborhood; name of a street; name o..
山下町は、神奈川県横浜市中区の||町＊||。","ちょうめい,町名","name of a neighborhood; name of a street; name of a town",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"(one's) life
||人＊||は楽しい。
これが||人＊||。
彼の||人＊||は社会的に権力を追求する||人＊||だった。
||人＊||は苦なり。
||人＊||は短い。
||人＊||は美しい。
||人＊||夢の如し。
すべてのことを考慮に入れると、彼女の||人＊||は幸せな||人＊||だ。
||人＊||は長い。
仕事が||人＊||の目的でないのはちょうど遊びが||人＊||の目的でないのと同じである。","じんせい,人生","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"college; former imperial university of Japan (es..
その||大＊||の学生は皆、||大＊||の図書館を自由に利用できる。
大切なのはどの||大＊||を出たかではなくて、||大＊||で何を学んだかである。
||大＊||2年生です。
また明日、||大＊||で。
||大＊||に行きたいんだ。
||大＊||に行ってるの？
私は||大＊||に行きたい。
トムは||大＊||３年です。
私は||大＊||へ行きたい。
彼女は||大＊||の名誉だ。","だいがく,大学","college; former imperial university of Japan (established under the ritsuryo system for the training of government administrators); the Great Learning (one of the Four Books); university",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"nine lives (of a cat)
猫に||九＊||あり。
昔の物語によると猫に||九＊||有りと言われています。","きゅうしょう,きゅうせい,九生","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"(feigned) deafness; homophonic translation of so..
||空＊||ですよ。
それは君の||空＊||だ。","そらみみ,空耳","(feigned) deafness; homophonic translation of song lyrics for comic effect; mishearing",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"departure
メアリーは世界を巡る旅に||出＊||した。
二人の道連れと一緒に||出＊||した。","しゅったつ,出立","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"real name
これが||本＊||？
トムの||本＊||知ってる？
||本＊||を教えてください。
彼の||本＊||なんて、知らないわ。
ガリレオって、あなたの||本＊||？
||本＊||は、教えません。
彼の||本＊||はトムです。
ガリレオ・ガリレイって||本＊||？
彼の||本＊||が分からないのよ。
彼女の||本＊||はリサです。","ほんみょう,ほんめい,本名","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"acquisition; getting (hold of); obtaining; procu..
警察は||入＊||した情報にもとづいて動いている。
ペリーは彼から貴重な情報を||入＊||した。
この珍しい本を||入＊||してもらえないか。
登録用紙は無料で||入＊||できます。
私たちは何とか外国切手を数枚||入＊||できた。
私は彼から直接その情報を||入＊||した。
この商品は相当||入＊||が困難ですよ。
これらの品目は||入＊||がかなり困難だ。
我々は興味ある情報を一つ||入＊||した。
この本はただ一軒の店でだけ||入＊||できる。","にゅうしゅ,入手","acquisition; getting (hold of); obtaining; procurement",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"green paddy
||青＊||は信じるに値しない。","あおた,青田","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"80; eighty
私の祖母は||八＊||二歳でまだ元気である。
||八＊||の三つ児。","はちじゅう,やそ,八十","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"big and small; dai siu; daisho (matched pair of ..
ヌテラは日本のなかでなじみが薄いが、アメリカやヨーロッパなどでは人気のあるスプレッドであり、スーパーマーケットや食料品店には、||大＊||さまざまなサイズの瓶が並んでいる光景が見られる。
道路上の||大＊||の石に気をつけなさい。","だいしょう,大小","big and small; dai siu; daisho (matched pair of long and short swords); large and small drums; long months and short months; sic bo (Macao dice game); size; tai sai; large and small (sizes); various sizes",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"academic reputation; binomial name; Latin name; ..
彼の病気の医||学＊||はＡＬＳである。","がくめい,学名","academic reputation; binomial name; Latin name; scientific name (of a species)",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"spinning wheel
||糸＊||の使い方は知りません。","いとぐるま,糸車","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"Monday and Tuesday
来週の||月＊||と連休です。
毎週、||月＊||はピアノ、水金はダンスを習ってるの。","げつか,月火","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"this month
授業料は||本＊||２５日限り納付の事。","ほんげつ,本月","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"I; me; my humble self
||小＊||のレポートをご高覧に供したいと思います。
可憐な、清浄無垢な姿をした彼女は、貴下と||小＊||の名をのろいながら自殺したのです。","しょうせい,小生","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"baby; people; subject;baby
彼は||赤＊||同然だ。
お米をお鍋で炊く時は、「始めちょろちょろ、中ぱっぱ、||赤＊||泣いてもふた取るな」って覚えておくといいよ。美味しく炊けるよ。","せきし,あかご,赤子","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"August; eighth month of the lunar calendar
もう||八＊||で夏休みも終わろうとしている。
||八＊||に私の彼女と一緒に日本へ行きます。
日本では、||八＊||八日はヒゲの日です。
||八＊||にレッスンはないよ。
一年の十二ヶ月とは、一月、二月、三月、四月、五月、六月、七月、||八＊||、九月、十月、十一月、十二月です。
町の一流のレストランの多くは||八＊||いっぱいは休業する。
私が通っている学校では、||八＊||六日は平和の大切さを心に刻む１日として毎年『平和学習』が行われます。
||八＊||のはじめに彼は英国へ発った。","はちがつ,八月","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"500; five hundred; many
トラベラーズチェックで千ドル、現金で||五＊||ドルです。
百、二百、三百、四百、||五＊||、六百、七百、八百、九百、千。
万里の長城は五千||五＊||マイル以上の長さがあります。","ごひゃく,いお,五百","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"academic year; grade in school; school year; yea..
私たちの新||学＊||がスタートするのは四月です。
日本では新||学＊||は４月に始まる。
山田君ってさ、同じ||学＊||の女子には人気ないけど、下級生にはモテるんだよね。
新||学＊||は日本では４月に始まる。
第１||学＊||には５つクラスがあった。
日本では、新||学＊||は４月に始まる。
その先生は第３||学＊||のクラスを担任している。
新しい||学＊||が始まってしばらくの間は、なかなか自分の居場所を見つけられない。
トムと私の誕生日はたった１日しか違わないのに、トムの方が||学＊","がくねん,学年","academic year; grade in school; school year; year in school",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"fireworks
||花＊||をどかんと打ち上げた。
すごい||花＊||だ！
彼らは||花＊||を打ち上げた。
||花＊||を見た？
あそこなら||花＊||が見やすいよ。
昨日の||花＊||見た？
空は||花＊||で光り輝いていた。
||花＊||が四方八方であげられた。
||花＊||が見える！
豪快な||花＊||を打ち上げました。","はなび,花火","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"cluster of trees; grove; thicket
小鳥が||木＊||の中で囀っている。
彼らは||木＊||の間のその家に住んでいる。
||木＊||の間に家が見える。
||木＊||の合間から家が見えます。
彼らは||木＊||の間にある、あの家に住んでいる。
その家は||木＊||に囲まれている。
風が柔らかく||木＊||に触れた。","こだち,木立","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"forest; woods
山火事が発生して||森＊||を焼いた。
広大な||森＊||が山々を覆っている。
水不足は||森＊||の喪失によって起こる。
カナダは||森＊||資源が豊富である。
||森＊||の保護は世界中の重要な問題だ。
私は||森＊||の中で道に迷った。
中米では||森＊||が家畜の牧場に取って代わられている。
その国は||森＊||でおおわれている。
当||森＊||内でごみを捨てないで下さい。
||森＊||の空気はおいしい。","しんりん,森林","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"drizzle; light rain
昨日は||小＊||だった。
昨日は||小＊||が降りました。
昨日の雨は||小＊||だった。
||小＊||になったよ。
昨日は||小＊||が降った。
||小＊||が降り出した。
||小＊||になりました。開始できます。
私が家を出る直前に、||小＊||が降り始めた。
昨日は||小＊||が降っていました。
||小＊||が降り始めました。","しょうう,こさめ,こあめ,小雨","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"(being in) the red; corrections (by a teacher or..
会社が||赤＊||になる。
アメリカはひどい||赤＊||だ。
我が家の家計は||赤＊||だ。
||赤＊||は徐々に減少している。
昨年は||赤＊||でした。
あの会社は||赤＊||を脱した。
商売は||赤＊||だ。
ＡＢＣ会社はまた||赤＊||だ。
同社は||赤＊||である。
あの会社は||赤＊||だ。","あかじ,赤字","(being in) the red; corrections (by a teacher or proofreader) written in red; deficit; red letter; red writing",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"800; eight hundred; large number; multitude
私はこの本に||八＊||円を払った。
このホテルは一日七千||八＊||円です。
百、二百、三百、四百、五百、六百、七百、||八＊||、九百、千。","はっぴゃく,やお,八百","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"output (electrical, signal, etc.)
ディスプレイはモニタともいい、コンピュータなどの機器から||出＊||される静止画、または動画の映像信号を表示する機器である。
どんなプログラミング言語を学ぶときでも、最初に学ぶべき事柄は値（文字列や数値）の||出＊||方法です。
１平方メートルの太陽光発電パネルの||出＊||は約１ワットであり、今のところ大規模に太陽電力を利用するのは困難である。
putsの名前はputs=put(||出＊||する）+s(「文字列(string)」の頭文字）に由来します。
ディスプレイはモニタともいい、コンピュータなどの機器から||出＊||され","しゅつりょく,出力","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"child; dwarf; mean person; midget; narrow-minded..
５歳未満の||小＊||は、入場料は要りません。
小事は||小＊||を喜ばす。
||小＊||はつまらないことに興ずる。","こびと,しょうじん,こども,しょうにん,小人","child; dwarf; mean person; midget; narrow-minded person; small person",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"plants; vegetation
慈雨があれば||草＊||は生き返るでしょう。
雪は若い||草＊||を気持ちよく暖かく保護する。
「家」という単語は、||草＊||に囲まれ、幸せな家族が住んでいる屋根や煙突がある長方形の建物、という心象を呼び起こす。
雨が降らなかったせいで||草＊||が枯れてしまった。
||草＊||の周りを蝶々がたくさん飛んでいる。
化学と生物学の先生が、||草＊||におしっこをするのはいいことなんだよって言ったよ。","そうもく,くさき,草木","",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
"Buddha realm; country where one was born; mainla..
台風で||本＊||との通信が絶えた。
島から||本＊||までは４０キロです。
英国||本＊||はウェールズを含まない。
我々は島から||本＊||へフェリーで渡った。
その島は||本＊||から遠く離れている。
ヤニーはスクーラーに日||本＊||産を買いました。
||本＊||の姿が最もはっきりと見えるのは普通、島の住民なのである。","ほんど,本土","Buddha realm; country where one was born; mainland; native country; pure land; the country proper",Guess the term having 2 (Grade-1 level) Kanji or its reading(not strictly same reading as one in the example),Text
